caption,sentence,object_a,object_b,predicted,gold
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",windows 7 or Windows 8. Let me know if you find any other faster way of mapping drives in Windows XP or Windows 7.,Windows XP,Windows 8,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Various internal (Java API) changes: Changes to gnu.expr.Interpreter to make it easier to add non-Lisp-like languages; gnu.lists.Consumer now has an endAttribute method that need to be called after each attribute, rather than endAttributes that was called after all of them.",Java,Lisp,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Windows® 2000 SP4/XP (Home & Pro) SP2/Vista, Windows 7 and Windows 8™¹, Pentium® 266 MHz processor or faster (800 MHz processor for Vista), 16 MB RAM (64 MB for Windows XP, 512 MB RAM for Vista), 1 GB Hard Disk Space, DVD-ROM drive, 800x600 @ 16 bit color.",Windows XP,Windows 8,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",If you can ally with the market leader (IBM) you can use market dominance to beat products of vastly superior quality (Apple computers).,Apple,IBM,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Maybe things will be better in oregon in 2 to 5 yrs but right now they have the second highest unemployment rate in the country, right behind michigan.",michigan,oregon,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",This printer has always been slow but it's even slower now that I'm using a USB connection instead of Ethernet.,USB,Ethernet,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place Lexus placed 1st, Cadillac and Lincoln also placed in the top 5.",Cadillac,Lexus,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","FMHR trader Stephanie Link is a bull on Coca-Cola, while Mike Murphy likes Pepsi's stock better.",Coca-Cola,Pepsi,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I found the JS and PHP lib easier to work with than the Java ones.,Java,PHP,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","It's funny--I love it when doing Smalltalk, not so much when coding Java .",Java,Smalltalk,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","one I know who's seen Ruby code argues that Perl is better -- but then,",Ruby,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",Sony,Intel,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The discussion turned to having other people work on the project, and why I felt people who knew Lisp would be better to attract than people who knew, say, Java.",Java,Lisp,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","While Windows XP was compatible with over 90 percent of the then-current hardware at its launch, Windows Vista offers even better compatibility.",Windows XP,Windows Vista,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","If you are like me, you understand that Ruby on Rails is way cooler these days, but do not feel ashamed to admit you're coding in PHP because sometimes it just gets the job done faster.",Ruby,PHP,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I've only eaten at the Red Sage cafe and not the much nicer full restaurant downstairs.,restaurant,cafe,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Only Nevada (14.4 percent), michigan (13 percent) and california (12.4 percent) were worse.",california,michigan,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I don't know if Sony would be better than Dell, or any other make for that matter.",Sony,Dell,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","True, but there are some things that are infintely easier in Perl than PHP.",PHP,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","This is better, but still you have some JavaScript code (even if simpler) in a Python/.zpt",Python,JavaScript,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",UHD will take more bandwidth and more memory so iOS devices will have to include much more storage and download expectations may well change because it isn't likely that bandwidth to homes will be overwhelmingly better before bigger file sizes arrive-and Apple TV will need to at least adjust its buffers and probably other features to push UHD content to the new sets.,iOS,Apple TV,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.",Windows XP,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The Wildcats have beaten 2 solid Pac-10 teams in Stanford and oregon State, and also own a better than it seems win over Central michigan.",michigan,oregon,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Those happy devs raising the roof at WWDC weren't just applauding the fact that Apple now has a trendy new ""ego language""   à la Go or even Java: for them Swift, promises to make their lives an awful lot easier - if they can be bothered to go pick up a new language after years using Objective-C, anyway.",Java,Objective-C,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The more basic pizza, ""You Ain't Seen Nothing Yet,"" fared a little better, because the toppings of sausage and green olives were a bit more traditional, but, still, the crust was lousy.",pizza,sausage,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Windows Vista ran slower than Windows XP with all three methods and on the Fujitsu notebook.,Windows XP,Windows Vista,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","But youtube is also making it easier to post videos on facebook and Twitter, too.",facebook,youtube,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","As good as michigan has been defensively this season, virginia has been even better.",virginia,michigan,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","With most Java code I seldom have to use the source, but for the Scala code it seems easier to start with the source.",Java,Scala,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.",OpenGL,Direct3D,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I know that there are a lot of commandos out there who will tell me that I just need more practice in drawing my pistol quickly, and, although I have practiced, I am still a little faster with the knife.",knife,pistol,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",(?) Does Ani prefer cat to dog? M. Like Better 1) (+) He likes table tennis better than basketball.,basketball,tennis,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I might have been a little better lacrosse player than a hockey player.,hockey,lacrosse,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",MJ was better at baseball than basketball team management.,baseball,basketball,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",My first choice was Asus then Gigabyte.,Gigabyte,Asus,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",For Toyota to step up sales in Europe it needs more and better diesel engines and BMW is a master of diesel technology for engines small and large.,Toyota,BMW,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",football is one thing; basketball should be easier.,football,basketball,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The new Ford will be faster, cheaper, more practical and have much better traction while being build in Germany, just like BMW.",Ford,BMW,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.",PHP,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Ford says that the standard Boss 302 will lap Laguna Seca a second faster than the BMW M3 (the Laguna Seca package is one second faster still), and we're inclined to believe them.",Ford,BMW,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","RAM: 64MB or more (Windows 2000/Windows ME/Windows 98), 128MB or more (Windows XP) Display: 800 x 600 pixels/High Color (16 bit) or better is required, 1024 x 768 pixels or better is recommended.",Windows XP,Windows 98,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",It'd be a lot easier (for me) in PHP but I have to use JavaScript this time.,PHP,JavaScript,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Apple last updated the miniature desktop Mac system in October 2009, having added a faster Intel Core 2 Duo chip.",Apple,Intel,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I'm thinking about grabbing an Ethernet wireless bridge or even better, a wireless USB network adapter.",USB,Ethernet,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Instead, they've been able to score against everyone except harvard, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus cornell.",harvard,cornell,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","ARCEE changes into a motorcycle and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured truck and moves slower, but hits much harder.",truck,motorcycle,NONE,ARG
