_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532716578,1/5/2018 16:45:39,1/5/2018 16:45:39,Nissan,"",Renault,"",M2091032117,TRUE,"I am guessing that Cadillac parts are cheaper than Lexus parts, so could ""cheap"" somehow be percieved as ""inferior?""","<span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> is already allied to <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> pursuing joint programs with Daimler so PSA is the only manufacturer that could come close to fitting the bill for Fiat, but a tie-up between the two is easier said than done.","*Renault* is already allied to §Nissan$ pursuing joint programs with Daimler so PSA is the only manufacturer that could come close to fitting the bill for Fiat, but a tie-up between the two is easier said than done.",,
1532716579,1/5/2018 16:45:39,1/5/2018 16:45:39,Toyota,"",Honda,"",G959072971,FALSE,Toyota Tacoma's are a much better choice for that hunting trip than some heavy duty ford or dodge.,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>, GM, etc.","*Honda*, §Toyota$, GM, etc.",,
1532716580,1/5/2018 16:45:39,1/5/2018 16:45:39,Audi,"",Mercedes-Benz,"",J1464758215,TRUE,"Companies like Intel, AMD and IBM to name a few are in much better positions to make these chips.","Its sleek, swooping lines aren't particularly original, but the Genesis concept has the kind of solid-but-speedy look that marks luxury performance sedans from <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span>, and of course the U.S. Big Three automakers.","Its sleek, swooping lines aren't particularly original, but the Genesis concept has the kind of solid-but-speedy look that marks luxury performance sedans from *Audi*, §Mercedes-Benz$, and of course the U.S. Big Three automakers.",,
1532716581,1/5/2018 16:45:39,1/5/2018 16:45:39,Gigabyte,"",Asus,"",H1219976229,FALSE,"They join Ferrari, Ford-Cosworth and Renault.","I much prefer <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span>.",I much prefer *Asus* or §Gigabyte$.,,
1532716582,1/5/2018 16:45:39,1/5/2018 16:45:39,Nokia,"",Siemens,"",I1274983283,TRUE,"I can buy all that but what I find harder to internalize is that the short list of winners quoted in the Times story about the report includes ""Amazon, Cisco Systems, Google, I.B.M., Microsoft, Oracle and a few competitors.""","In October, <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> posted its first quarterly sales increase and profit since 2011, helped by demand for long-term evolution, or LTE, networks that allow faster data speeds.","In October, *Nokia* §Siemens$ posted its first quarterly sales increase and profit since 2011, helped by demand for long-term evolution, or LTE, networks that allow faster data speeds.",,
1532716583,1/5/2018 16:45:39,1/5/2018 16:45:39,Intel,"",Kingston,"",B171666302,TRUE,"Apple and ARM, and others, are slowly destroying the business models of Intel even though they are still making decent profits.""","after tons of failures from <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> (i know sandisk is better), i stick to <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> or Samsung only - data loss is worth more than a few hundred to me","after tons of failures from *Kingston* (i know sandisk is better), i stick to §Intel$ or Samsung only - data loss is worth more than a few hundred to me",,
1532716584,1/5/2018 16:45:39,1/5/2018 16:45:39,Cadillac,"",Lexus,"",G1010693251,TRUE,"If Apple has better growth/profit than Dell/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.","I am guessing that <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> parts are cheaper than <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> parts, so could ""cheap"" somehow be percieved as ""inferior?""","I am guessing that *Cadillac* parts are cheaper than §Lexus$ parts, so could ""cheap"" somehow be percieved as ""inferior?""",,
1532716585,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Toyota,"",R2938197892,TRUE,"It's Honda, Toyota, Nissan, etc, etc...","<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Tacoma's are a much better choice for that hunting trip than some heavy duty <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> or dodge.",*Toyota* Tacoma's are a much better choice for that hunting trip than some heavy duty §Ford$ or dodge.,,
1532716586,1/5/2018 16:45:39,1/5/2018 16:45:39,IBM,"",Intel,"",D506205741,TRUE,Where marketshare matters more -- the tablet market -- Apple dominates over Google and inferior competitors such as Microsoft and Blackberry .,"Companies like <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, AMD and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> to name a few are in much better positions to make these chips.","Companies like *Intel*, AMD and §IBM$ to name a few are in much better positions to make these chips.",,
1532716587,1/5/2018 16:45:39,1/5/2018 16:45:39,Ferrari,"",Renault,"",R2786252117,FALSE,"Generally, both Amazon and Google are superior to Apple in managing recommendations.","They join <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>, Ford-Cosworth and <span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span>.","They join *Ferrari*, Ford-Cosworth and §Renault$.",,
1532716589,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Amazon,"",G1027238721,TRUE,"Microsoft and Dell have been slightly worse investments, while for the moment Gateway and the ever-ailing Compaq have done better.","I can buy all that but what I find harder to internalize is that the short list of winners quoted in the Times story about the report includes ""<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, Cisco Systems, Google, I.B.M., <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>, Oracle and a few competitors.""","I can buy all that but what I find harder to internalize is that the short list of winners quoted in the Times story about the report includes ""*Amazon*, Cisco Systems, Google, I.B.M., §Microsoft$, Oracle and a few competitors.""",,
1532716590,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Intel,"",B326036997,TRUE,"Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the Chevrolet Volt or plug-in Toyota Prius .","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and ARM, and others, are slowly destroying the business models of <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> even though they are still making decent profits.""","*Apple* and ARM, and others, are slowly destroying the business models of §Intel$ even though they are still making decent profits.""",,
1532716591,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Dell,"",G1068449462,TRUE,"Intel PCs can do art and music, but the Apple stuff was better at it.","If <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> has better growth/profit than <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.","If *Apple* has better growth/profit than §Dell$/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.",,
1532716592,1/5/2018 16:45:39,1/5/2018 16:45:39,Honda,"",Nissan,"",J1450913645,FALSE,"Sony could start an important and interesting project with jolla os, such as windows with win phone xbox and pc, or better, like apple or best of both.","It's <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, Toyota, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, etc, etc...","It's *Honda*, Toyota, §Nissan$, etc, etc...",,
1532716593,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Google,"",T3149667042,TRUE,"Did Microsoft just make Kinect better, while Sony neglected Move?","Where marketshare matters more -- the tablet market -- Apple dominates over <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> and inferior competitors such as <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> and Blackberry .",Where marketshare matters more -- the tablet market -- Apple dominates over *Google* and inferior competitors such as §Microsoft$ and Blackberry .,,
1532716594,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Amazon,"",F801586602,TRUE,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.","Generally, both <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and Google are superior to <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> in managing recommendations.","Generally, both *Amazon* and Google are superior to §Apple$ in managing recommendations.",,
1532716595,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Dell,"",K1713539289,TRUE,"And maybe popular Altcoins (top 10 market capital) _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> have been slightly worse investments, while for the moment Gateway and the ever-ailing Compaq have done better.","*Microsoft* and §Dell$ have been slightly worse investments, while for the moment Gateway and the ever-ailing Compaq have done better.",,
1532716596,1/5/2018 16:45:39,1/5/2018 16:45:39,Toyota,"",Chevrolet,"",N2221040855,TRUE,The Mercedes-Benz E220 provides a solid option but it can't match the driving dynamics of the BMW or the style and interior luxury of the Audi.,"Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Volt or plug-in <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius .","Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the *Chevrolet* Volt or plug-in §Toyota$ Prius .",,
1532716597,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Intel,"",I1295487504,TRUE,"Otherwise, Microsoft will build hardware that better integrates with the operating software, and companies like Dell will suffer.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> PCs can do art and music, but the <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> stuff was better at it.","*Intel* PCs can do art and music, but the §Apple$ stuff was better at it.",,
1532716598,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Sony,"",N2262504038,TRUE,I think Amazon has a much better selection of fly fishing books than either B&N or Apple.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> could start an important and interesting project with jolla os, such as windows with win phone xbox and pc, or better, like <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> or best of both.","*Sony* could start an important and interesting project with jolla os, such as windows with win phone xbox and pc, or better, like §Apple$ or best of both.",,
1532716599,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Sony,"",E579180928,TRUE,"One goal of the growing Better Place ecosystem, which includes The Renault-Nissan Alliance, is giving consumers a wide range of choices when it comes to vehicle make and model.","Did <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> just make Kinect better, while <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> neglected Move?","Did *Microsoft* just make Kinect better, while §Sony$ neglected Move?",,
1532716600,1/5/2018 16:45:39,1/5/2018 16:45:39,Toyota,"",Chrysler,"",E683050923,TRUE,Buying a Ford F-150 is better for America than buying a Honda Fit made in Japan.,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> 200) but people flock to <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.","Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the *Chrysler* 200) but people flock to §Toyota$ and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",,
1532716601,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",Kingston,"",B267291544,FALSE,Please Select Altech Apple Blackberry CAT Dell Disney DOPOD Garmin Google GoPro HTC HUAWEI Kindle Kingston Lenovo LG Microsoft Motorola MPIO Nec O2 Palm Treo Panasonic Polaroid Qtek Samsung Sharp Siemens Sony Sony PSP Vertu Vodacom,"And maybe popular Altcoins (top 10 market capital) _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>, WD, Yahoo, MSI, XFX, Huawei My blog","And maybe popular Altcoins (top 10 market capital) _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, *Google* etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, §Kingston$, WD, Yahoo, MSI, XFX, Huawei My blog",,
