,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
80,1530057606,False,finalized,5,1/5/2018 14:22:27,NONE,0.6247,Sony,,Dell,N,H1070223341,,True,"Since Microsoft decided to follow the Google Chrome model of embedding Flash within browser, they're tied to Adobe now for better or worse, he said in an email.","If <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> croaks, there's still HP, Asus, Acer, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, and a host of others to step right in (at similar pricepoints and mostly the same quality level, if not a bit higher; also better hardware/driver consistency within a given model series).","If *Dell* croaks, there's still HP, Asus, Acer, §Sony$, and a host of others to step right in (at similar pricepoints and mostly the same quality level, if not a bit higher; also better hardware/driver consistency within a given model series).",brands
81,1530057607,False,finalized,4,1/5/2018 14:27:36,NONE,0.7826,Google,,Kingston,N,K1601093773,,False,"If Dell croaks, there's still HP, Asus, Acer, Sony, and a host of others to step right in (at similar pricepoints and mostly the same quality level, if not a bit higher; also better hardware/driver consistency within a given model series).","large <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> upon Thames <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> map image link",large *Kingston* upon Thames §Google$ map image link,brands
82,1530057608,False,finalized,3,1/5/2018 14:54:18,OTHER,0.6522,Cadillac,,Lexus,N,Q2694801521,,True,large Kingston upon Thames google map image link,"The second-generation one, with its cut-and-thrust styling, has moved the SRX into runner-up position in the mid-luxury crossover segment, and you have to figure that it's only the customarily mediocre (but reportedly improving) <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> dealership experience that hasn't accelerated demand even more and made the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX350 and RX450h want to get off their ballet points and put on some boxing gloves.","The second-generation one, with its cut-and-thrust styling, has moved the SRX into runner-up position in the mid-luxury crossover segment, and you have to figure that it's only the customarily mediocre (but reportedly improving) *Cadillac* dealership experience that hasn't accelerated demand even more and made the §Lexus$ RX350 and RX450h want to get off their ballet points and put on some boxing gloves.",brands
83,1530057609,False,finalized,3,1/5/2018 15:15:56,BETTER,0.7134,Ibuprofen,,Advil,N,R2809418284,,True,"The second-generation one, with its cut-and-thrust styling, has moved the SRX into runner-up position in the mid-luxury crossover segment, and you have to figure that it's only the customarily mediocre (but reportedly improving) Cadillac dealership experience that hasn't accelerated demand even more and made the Lexus RX350 and RX450h want to get off their ballet points and put on some boxing gloves.","This <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> ® formulation combines an effective decongestant, phenylephrine, that reduces swelling to permit easier breathing, with the pain relieving power of <span style=""color: #6CB219; font-weight: bold"">Ibuprofen:[OBJECT_B]</span>, plus an effective antihistamine, chlorpheniramine, that helps prevent the release of the chemical that causes allergy symptoms.","This *Advil* ® formulation combines an effective decongestant, phenylephrine, that reduces swelling to permit easier breathing, with the pain relieving power of §Ibuprofen$, plus an effective antihistamine, chlorpheniramine, that helps prevent the release of the chemical that causes allergy symptoms.",brands
84,1530057610,False,finalized,3,1/5/2018 14:59:11,NONE,0.6535,Ford,,Honda,N,B237332122,,True,"This Advil ® formulation combines an effective decongestant, phenylephrine, that reduces swelling to permit easier breathing, with the pain relieving power of ibuprofen, plus an effective antihistamine, chlorpheniramine, that helps prevent the release of the chemical that causes allergy symptoms.","Among the 12 models that did better than industry average, Nissan, <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.","Among the 12 models that did better than industry average, Nissan, *Honda*, §Ford$ and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",brands
85,1530057611,False,finalized,4,1/5/2018 14:25:24,NONE,0.7321,Intel,,Kingston,N,I1295260202,,True,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...]",*Intel* Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R §Kingston$ 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...],brands
86,1530057612,False,finalized,4,1/5/2018 14:25:24,NONE,1.0,Advil,,Motrin,N,A151622200,,False,Intel Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R Kingston 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...],"<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, and aleve.","*Advil*, §Motrin$, and aleve.",brands
87,1530057613,False,finalized,3,1/5/2018 14:25:45,NONE,0.6471,Cadillac,,Buick,N,H1164065192,,True,"Advil, motrin, and aleve.","I imagine <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> would be doing better if their former segment of retirees knew what they were buying.",I imagine *Buick* and §Cadillac$ would be doing better if their former segment of retirees knew what they were buying.,brands
88,1530057614,False,finalized,3,1/5/2018 14:25:30,BETTER,0.6526,Apple,,Sony,N,N2262643178,,True,I imagine Buick and Cadillac would be doing better if their former segment of retirees knew what they were buying.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> PS3 Infographic: Better Than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> TV, Xbox 360, Wii, Roku, Boxee?","*Sony* PS3 Infographic: Better Than §Apple$ TV, Xbox 360, Wii, Roku, Boxee?",brands
89,1530057615,False,finalized,2,1/5/2018 14:31:39,OTHER,0.5833,Nissan,,Renault,N,F866278955,,True,"Sony PS3 Infographic: Better Than Apple TV, Xbox 360, Wii, Roku, Boxee?","He better hope so considering the commitment to battery power being made by <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> and its French alliance partner <span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span>.",He better hope so considering the commitment to battery power being made by *Nissan* and its French alliance partner §Renault$.,brands
90,1530057616,False,finalized,3,1/5/2018 14:25:45,NONE,0.6471,Microsoft,,Intel,N,I1295499877,,True,He better hope so considering the commitment to battery power being made by Nissan and its French alliance partner Renault.,"<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> reported better-than-expected earnings and sales after the close, while <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> reports Thursday afternoon.","*Intel* reported better-than-expected earnings and sales after the close, while §Microsoft$ reports Thursday afternoon.",brands
91,1530057617,False,finalized,4,1/5/2018 14:22:38,NONE,0.711,Samsung,,Toshiba,N,E718148199,,True,"Intel reported better-than-expected earnings and sales after the close, while Microsoft reports Thursday afternoon.","Findings by AnandTech from earlier this morning also suggest that Apple has moved away from <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> as the provider for solid-state storage in its MacBook Air notebooks.",Findings by AnandTech from earlier this morning also suggest that Apple has moved away from *Toshiba* to §Samsung$ as the provider for solid-state storage in its MacBook Air notebooks.,brands
92,1530057618,False,finalized,3,1/5/2018 14:31:15,NONE,1.0,Advil,,Motrin,N,K1745010201,,False,Findings by AnandTech from earlier this morning also suggest that Apple has moved away from Toshiba to Samsung as the provider for solid-state storage in its MacBook Air notebooks.,"<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>","*Motrin*, §Advil$",brands
93,1530057619,False,finalized,4,1/5/2018 14:22:38,NONE,0.711,Audi,,Mercedes-Benz,N,S3008433584,,True,"Motrin, Advil","Volkswagen, <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span>, BMW, <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span>, and Mini all saw solid growth.","Volkswagen, *Mercedes-Benz*, BMW, §Audi$, and Mini all saw solid growth.",brands
94,1530057620,False,finalized,4,1/5/2018 14:22:38,OTHER,1.0,Nokia,,Samsung,N,J1463736928,,True,"Volkswagen, Mercedes-Benz, BMW, Audi, and Mini all saw solid growth.","It's really hard to tell which of the two companies did a better job at recycling designs, <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.","It's really hard to tell which of the two companies did a better job at recycling designs, *Nokia* or §Samsung$.",brands
95,1530057621,False,finalized,3,1/5/2018 14:26:25,NONE,1.0,Gigabyte,,Asus,N,C384482150,,False,"It's really hard to tell which of the two companies did a better job at recycling designs, Nokia or Samsung.","<span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> and Tyan are tied for motherboards.","*Asus*, §Gigabyte$ and Tyan are tied for motherboards.",brands
96,1530057622,False,canceled,2,1/5/2018 14:31:39,NONE,1.0,Microsoft,,Amazon,N,E640214469,,True,"Asus, Gigabyte and Tyan are tied for motherboards.","Effective today, consumers can purchase InfiniTV 4 devices from <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> , Cannon PC , Fluid Digital , Hard Drives Northwest , Micro Center , <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Store , Newegg and Velocity Micro at the new price, a $100 (33 percent) savings, making an outstanding value even better.","Effective today, consumers can purchase InfiniTV 4 devices from *Amazon* , Cannon PC , Fluid Digital , Hard Drives Northwest , Micro Center , §Microsoft$ Store , Newegg and Velocity Micro at the new price, a $100 (33 percent) savings, making an outstanding value even better.",brands
97,1530057625,False,finalized,3,1/5/2018 15:11:08,NONE,1.0,Ford,,Chrysler,N,E688382839,,False,"Effective today, consumers can purchase InfiniTV 4 devices from Amazon , Cannon PC , Fluid Digital , Hard Drives Northwest , Micro Center , Microsoft Store , Newegg and Velocity Micro at the new price, a $100 (33 percent) savings, making an outstanding value even better.","Experts from <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> GM.",Experts from *Ford* §Chrysler$ GM.,brands
98,1530057626,False,finalized,3,1/5/2018 14:58:45,NONE,1.0,Microsoft,,Sony,N,R2835361841,,True,Experts from Ford Chrysler GM.,"(This is assuming , of course, that <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> continue their current strategy of bigger, better, faster.","(This is assuming , of course, that *Microsoft* and §Sony$ continue their current strategy of bigger, better, faster.",brands
99,1530057627,False,finalized,3,1/5/2018 14:23:38,OTHER,0.6496,Sony,,Dell,N,L1839003227,,True,"(This is assuming , of course, that Microsoft and Sony continue their current strategy of bigger, better, faster.","Not to be outdone by laptop rival <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.","Not to be outdone by laptop rival *Sony*, §Dell$ yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.",brands
100,1530057993,False,canceled,2,,BETTER,1.0,Ford,,Honda,,J1527124919,,True,"Samsung, Apple and Motorola more...","I will say that after 114,000 miles and six years, <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> quality does not impress me as being any better than <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> quality or GM quality.","I will say that after 114,000 miles and six years, *Honda* quality does not impress me as being any better than §Ford$ quality or GM quality.",brands
101,1530058083,False,canceled,1,,NONE,1.0,Ford,,Chevrolet,,K1745139485,,True,"Closing in 2nd is Samsung, as we see dat its ellegance in design n UI is much better than Nokia...","Mountain Home Auto Ranch, a Twin Falls area new <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Lincoln, Dodge, Ram, Chrysler, Jeep, Kawasaki, <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span>, Buick and GMC dealer, believes in a better way to do business.","Mountain Home Auto Ranch, a Twin Falls area new *Ford*, Lincoln, Dodge, Ram, Chrysler, Jeep, Kawasaki, §Chevrolet$, Buick and GMC dealer, believes in a better way to do business.",brands
102,1530058201,False,canceled,1,,OTHER,1.0,IBM,,Hewlett-Packard,,E564055308,,True,"Superior Industries' aluminum road wheels are sold to OEMs including Audi, BMW, Chrysler LLC, General Motors Company ( GM - Analyst Report ), Fiat, Ford Motor Co. ( F - Analyst Report ), Jaguar, Land Rover, Mazda, Mercedes Benz, Mitsubishi, Nissan Motor Co. Ltd ( NSANY - Snapshot Report ), Skoda, Subaru, Suzuki, Toyota Motor Corp. ( TM - Analyst Report ), Volkswagen and Volvo AB ( VOLVY ) for their automobiles and light trucks.","Dell's worldwide server revenue in the first quarter of 2013 hit $2.0 billion, up 10.1 percent over the same period as last year, giving the company a solid third-place in the server rankings and bringing it to within striking range of <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>.","Dell's worldwide server revenue in the first quarter of 2013 hit $2.0 billion, up 10.1 percent over the same period as last year, giving the company a solid third-place in the server rankings and bringing it to within striking range of *Hewlett-Packard* and §IBM$.",brands
