id	sentence	a	b	without_marker
4650	Some of the designers that worked on Java include Guy Steele (Lisp proponent, co-designer of Scheme, co-author of Common Lisp, designer of Fortress), James Gosling (wrote the first Emacs Lisp interpreter for PCs), Gilad Bracha (Smalltalk proponent, co-designer of Animorphic Smalltalk, designer of Newspeak), Phil Wadler (co-designer of Haskell), Martin Odersky (designer of Scala).	Newspeak	Fortress	True
4651	Eddie Rickenbacker, and the crew of a B-17D Flying Fortress (see NASM collection) forced to ditch in the Pacific.	NASM	Fortress	False
4652	Flying from Henderson Field on Guadalcanal, they claimed three during a mission to escort Boeing B-17 Flying Fortress bombers (see NASM collection).	NASM	Fortress	False
4653	IBM J9 2.3 AIX ppc64-64 j9vmap6423ifx-20070323 (JIT enabled) J9VM - 20070322_12058_BHdSMr JIT - 20070109_1805ifx3_r8 GC - WASIFIX_2007) JCL - 20070126 -bash-3.00$	JCL	Bash	False
4654	IBM J9 2.4 AIX ppc-32 jvmap3260sr5-20090519_35743 (JIT enabled, AOT enabled) J9VM - 20090519_035743_bHdSMr JIT - r9_20090518_2017 GC - 20090417_AA) JCL - 20090529_01 -bash-3.00$	JCL	Bash	False
4655	By the time I got my degree I had written programs in Assembler, PASCAL, COBOL, FORTRAN, RPG, Basic and done scripting in JCL, KSH and BASH.	JCL	Bash	False
4656	PL/1, COBOL, CICS, HASP, JCL, SNOBOL, SPITBOL, ALGOL , FORTRAN, C, C++, C#, BASIC, PERL, JAVA, Javascript, bash, c-shell, SQL, Magic, Jovial, Forth, Postscript, TI calculator, Japanese cash register crazy languages, Telephone exchange crazy languages, others ... whatever!	JCL	Bash	False
4657	... Fortran, Java, JavaScript, JCL, JSP, LotusScript, Matlab, MXML, Pascal , Perl, PHP, PL/I, PL/SQL, PowerBuilder PowerScript, PureBasic, Python, QuickBASIC, REALbasic, Rexx, Ruby, SAS, T-SQL, Unix shell script (bash, csh, tcsh, ksh, ...	JCL	Bash	False
4658	IBM J9 2.4 AIX ppc-32 jvmap3260sr9-20110203_74623 (JIT enabled, AOT enabled) J9VM - 20110203_074623 JIT - r9_20101028_17488ifx3 GC - 20101027_AA) JCL - 20110203_01 System where Admin Console does not come up: bash-3.00#	JCL	Bash	False
4659	Color Computer Basic, IBM Basic, GWBasic, TRS-80 Basic, Megabasic, 6502 Assembly Language, 8088 Assembly Language, IBM System 36 Assembly Language, Cobol, Cobol Report Language, JCL, Libra Basic, True Basic, IBM System 23 Basic, Quickbasic, Turbo C, Borland C++, Microsoft C, sh, ksh, bash, awk, perl, mysql, r:base, d:base III+, php, javascript, HTML, and css.	JCL	Bash	False
4660	Little Lady was first to fall with a snotty cold and nasty cough, and now Little B is having a bash at it.	Little b	Bash	True
4661	Not to bash TLR or Mayoi Neko or anything, but those two aren't exactly great.	Neko	Bash	False
4662	Known to back Neko Case on occasion, Vancouver trio the Sadies bash out the rockin' score for Tales of the Rat Fink , which was released earlier this year.	Neko	Bash	False
4663	Original concert poster for Mint Records 2001 10th B-Day Bash feautring Neko Case and The New Pornographers at Richard's On Richards and the Commodore Ballroom in Vancouver, CA. 18x24 on thin glossy paper.	Neko	Bash	False
4664	Feedback-laden electric guitars bash, arena-rock drums crash, and the voices of A.C. Newman and Neko Case - whose solo album Middle Cyclone was one of SPIN's favorite releases from 2009 - unite in the harmony-rich indie-pop style the band is known for.	Neko	Bash	False
4665	For every ones continued support Rika-Li CEO of ECI has personally invited you to the ECI new years bash in the old business district, Headlining the night is world renowned actress, singer , and ECI client Catrina Williams (best known as her post alteration name Maneki Neko)	Neko	Bash	False
4666	Team fortress is already in the PC version, in place of the Miis or Avatars.	MIIS	Fortress	False
4667	- Dana Bash and Tom Cohen	Tom	Bash	False
4668	Dana Bash and Tom Cohen	Tom	Bash	False
4669	Tom English's Birthday Bash Benefit	Tom	Bash	False
4670	- Deirdre Walsh, Dana Bash and Tom Cohen	Tom	Bash	False
4671	Tom Ford is hosting the bash...	Tom	Bash	False
4672	Tom Ford is hosting the bash Thursday.	Tom	Bash	False
4673	By Dana Bash and Tom Cohen, CNN.	Tom	Bash	False
4674	Tom, Have you typed $ man bash lately?	Tom	Bash	False
4675	This article was not intended to bash Tom Brady.	Tom	Bash	False
4676	Tom: Do not miss tonight's April Ludgate birthday bash.	Tom	Bash	False
4677	Tom : Yes, we certainly don't want to bash them.	Tom	Bash	False
4678	By Deirdre Walsh, Dana Bash and Tom Cohen.	Tom	Bash	False
4679	In front row at Tom Cruise Birthday Bash on Freewinds.	Tom	Bash	False
4680	If you don't like Tom, fine but don't bash her.	Tom	Bash	False
4681	DANA BASH, CNN WHITE HOUSE CORRESPONDENT: Well, not much, Tom.	Tom	Bash	False
4682	Tom Barket of Fortress writes:	Tom	Fortress	False
4683	The CW Clark (Tom Welling) rebuilds the fortress to save Chloe in "Abyss."	Tom	Fortress	False
4684	While this is going on, Tom, who wasn't captured, finds his way to the Norks fortress.	Tom	Fortress	False
4685	"A Mighty Fortress Is Our God": Hymns As Poetry by Martin Luther Compiled by Tom Stewart	Tom	Fortress	False
4686	Asa Hutchinson,ex Congressman Tom McMillen, Fortress America,offshore money laundering	Tom	Fortress	False
4687	Lord Tom started the project with some improvements in the fortress.	Tom	Fortress	False
4688	Tom also shot his NASA 360 3-D tags at this cool looking, fake Mexican fortress.	Tom	Fortress	False
4689	Tom sprained his ankled as we left the Kayan fortress-slipped on a steep, grassy slope.	Tom	Fortress	False
4690	When the Fortress executive arrived, Dreier would need to be there, somehow masquerading as "Tom."	Tom	Fortress	False
4691	70."America's Fortress of Spies", Scott Shane and Tom Bowman, Baltimore Sun 3 December 1995.	Tom	Fortress	False
4692	Favorite books : "Digital Fortress" by John Brown, "Patriot Games" by Tom Clancy,	Tom	Fortress	False
4693	While Clark (Tom Welling) is frozen in the Fortress, Bizarro takes over his life with Lana (Kristin Kreuk).	Tom	Fortress	False
4694	I hope Tony Ugoh is locked in a sequestered fortress with Howard Mudd and Tom Zupancik as we speak.	Tom	Fortress	False
4695	Video Games Started playing Tera again, Team Fortress 2, Assassin's Creed series, Batman: Akrham Asylum, Deus Ex: Human Revolution, Portal, Portal 2, Tom Clancy's Splinter Cell series, Sly Cooper series, Ratchet & Clank, Jak & Daxter series, Resident Evil 4, Kingdom Hearts series, Metal Gear Solid series, Guitar Hero, etc....	TOM	Fortress	False
4696	Held at Esterel at the Sofitel Los Angeles on Tuesday night (April 8), the bash was presented by Xperiment USA and guests enjoyed a pre-fixed menu by Chef Marius Blin .	Esterel	Bash	False
4697	The Redcode Evolver Bash Script for Linux requires pmars compiled without graphics, I used the pmars 0.8.6 source from the koth pmars page (the 0.9.2 version also works but that version of pmarsv won't run nano warriors).	Redcode	Bash	False
4698	I use Perl, and I prefer it for many problems, but I have no problem to use C, Java, Javascript, Bash, Pascal, MUMPS, assembler or a Makefile if that solves the problem easier or cleaner than Perl.	MUMPS	Bash	False
4699	Thanks to the ignorance of management (and perhaps a "wink and a nod" here and there), Tyson and his "boys" had built CASTLE as a 350,000-line strong fortress of MUMPS over a period of more than twenty years.	MUMPS	Fortress	False
4700	ABC, AD, Algol, Alpha, APL, Applescript, AspectJ, Beta, Boo, C shell, cg, Ch, Clean, cT, Curl, Dylan, Eiffel, Factor, Felix, Fortress, Icon, IDL, Inform, Io, Lingo, MAD, Magic, Maple, Mathematica, MOO, MUMPS, NXT-G, Oberon, Occam, Oz, PILOT, Postscript, PowerBuilder, Progress, Q, R, REALbasic, Revolution, S-lang, SIGNAL, SPSS, VBScript, Verilog, VHDL, XSLT	MUMPS	Fortress	False
4701	R, Matlab, C++, Python, Linux, bash	MATLAB	Bash	False
4702	Tutorials include Matlab, Python and Bash.	MATLAB	Bash	False
4703	programming languages (C, Java, Tcl, Perl, bash, sh, Matlab, LaTeX,	MATLAB	Bash	False
4704	PhD preferred Desirable: + Matlab and MEX + Scripting (Python/Bash/Tcl/...	MATLAB	Bash	False
4705	Okay, so very to bash scripting but comfortable using MATLAB.	MATLAB	Bash	False
4706	Industry has never shied away from funding programming language design research themselves (C at Bell Labs, Java at Sun, C# at Microsoft, Fortress at Sun, Dart and Go at Google, the various DSLs specific to products like Mathematica and Matlab, and so forth).	MATLAB	Fortress	False
4707	-- former ABC White House correspondent Brit Hume	Hume	ABC	False
4708	Central America , Brinkley/Hume (57:05 ABC)	Hume	ABC	False
4709	R2610, 04/04/85 ,    Budget, Koppel/Hume ( 10:24 ABC)	Hume	ABC	False
4710	[Laughter] I just heard you, Brit [Brit Hume, ABC News].	Hume	ABC	False
4711	01/29/81 ,    Reagan's Cabinet, Reynolds/Hume (24:32 ABC)	Hume	ABC	False
4712	Hume Recites How 'ABC News Getting Hammered By Liberal Media'	Hume	ABC	False
4713	04/21/83 ,    Congress, Budget and MX Missile, Bell/Hume/McWethy (38:01 ABC)	Hume	ABC	False
4714	- ABC News White House reporter Brit Hume, quoted in the February 9 Washington Times .	Hume	ABC	False
4715	Hume was a long time Whitehouse correspondent for ABC before taking over Fox News.	Hume	ABC	False
4716	R233, 05/27/81, Tax Cut Plan, Reynolds/Hume (20:27 ABC)	Hume	ABC	False
4717	R215, 04/27/81, President Reagan's Budget Plan, Reynolds/Gibson/Hume (00:00 ABC)	Hume	ABC	False
4718	R2525, 01/29/85 ,    Meese Hearings, Jennings/Hume (33:36 ABC)	Hume	ABC	False
4719	R375, 09/10/81, Judge Sandra Day O'Connor Confirmation Hearings, Reynolds/Hume (17:19 ABC)	Hume	ABC	False
4720	R374, 09/07/81,   Labor day and President Reagan, Reynolds/Hume/Donaldson (00:00 ABC)	Hume	ABC	False
4721	Perched dramatically high on its rocky outcrop in the shadow of Cadair Idris, this impressive fortress was strategically placed to guard an important pass into North Wales.	Idris	Fortress	False
4722	The first part if this sentance evidently belongs to the Idris riddle, though Gwion, in his 'Kerdd am Veib Llyr' mentions a 'perfect chair' in Caer Sidi (Revolving Castle) , the Elysian fortress where the Cauldron of Caridwen was housed."	Idris	Fortress	False
4723	The city was founded in 1471, [ 1 ] as a small fortress which still exists to this day, by Moulay Ali Ben Moussa Ben Rached El Alami (a descendant of Ibn Machich and Idris I , and through them, of the Islamic prophet Muhammad ) to fight the Portuguese invasions of northern Morocco.	Idris	Fortress	False
4724	Additional memberships were Kalona Idris Club and the ABC Card Club.	Idris	ABC	False
4725	(N) 11:35 p.m. ABC Jimmy Kimmel Live From July: actress Mary-Lou- ise Parker; actor Idris Elba; RHYE performs.	Idris	ABC	False
4726	Idris Elba, The Big C - Showtime Nathan Lane, Modern Family - ABC Zach Galfianakis, Saturday Night Live - NBC Justin Timberlake, Saturday Night Live - NBC Matt Damon, 30 Rock - NBC Will Arnett, 30 Rock - NBC	Idris	ABC	False
4727	(Hey, Idris!)   Kerry Washington - Outstanding Lead Actress in a Drama Series As Washington, D.C. spin doctor Olivia Pope, who just so happens to have had a steamy tryst with the leader of the free world, Kerry Washington set primetime ablaze when Scandal premiered on ABC last spring.	Idris	ABC	False
4728	THE OSCARS(r) - THEATRE - The 87th Oscars, held on Sunday, February 22, 2015, at the Dolby Theatre(r) at Hollywood & Highland Center(r), are televised live on the ABC Television Network at 7 p.m., ET/4 p.m., PT. (A.M.P.A.S.(r)/Michael Yada)IDRIS ELBA, JES	Idris	ABC	False
4729	...IBEJ Vol.2 Issue No.1 (2009)01-18 ISSN 1985 - 7918 SERVICE QUALITY DIMENSIONS , PERCEIVE VALUE AND CUSTOMER SATISFACTION: ABC RELATIONSHIP MODEL TESTING 1 Nek Kamal Yeop Yunus, 2Azman Ismail, 3Zubrina Ranee Juga, 4 Salomawati Ishak 1 Faculty of Business and Economics Universiti Pendidikan Sultan Idris, Tanjong Malim, Perak,Malaysia 2 Faculty of Defence Management Universiti Pertahanan Nasional Malaysia 3 Faculty of Cognitive Sciences & Human...	Idris	ABC	False
4730	It appeared in 1991 and influenced by languages like ABC, ALGOL 68, C, C++, Dylan, Haskell, Icon, Java, Lisp, Modula-3, and Perl.	ALGOL 68	ABC	True
4731	I also didn't like Perl's syntax--my tastes in programming language syntax were strongly influenced by languages like Algol 60 , Pascal, Algol 68 (all of which I had learned early on), and last but not least, ABC, on which I'd spent four years of my life.	ALGOL 68	ABC	True
4732	Here's a first look at Nick Fury's flying fortress from Joss Whedon's Avengers .	JOSS	Fortress	False
4733	Some of the most influential writers, filmmakers and TV producers around, people like The Fortress of Solitude author Jonathan Lethem, Buffy The Vampire Slayer mastermind Joss Whedon and Lost co-creator Damon Lindeloff (whose own works have been heavily influenced by comics), happily accept big pay cuts for a chance to script comic book tales about some of their own favourite caped crusaders.	JOSS	Fortress	False
4734	Favorite visual artist Mary Blair Favorite movies Transformers(1986), Back to the Future I-III, Serenity, McClintock! Favorite TV shows Sons of Anarchy, Archer, Suits, My Little Pony Favorite bands / musical artists Nine Inch Nails, Beastie Boys, Johnny Cash, Deadmau5, Rammstein Favorite writers Joss Whedon, Rick Remender, Brian Posehn Favorite games Team Fortress 2, Legend of Zelda, Super Mario Bros Favorite gaming platform Super Nintendo Tools of the Trade Photoshop and Illustrator Other Interests Random Movie Knowlegde	JOSS	Fortress	False
4735	ABC wants Marvel and Joss!	JOSS	ABC	False
4736	Joss Whedon's S.H.I.E.L.D to ABC!	JOSS	ABC	False
4737	ABC Orders S.H.I.E.L.D. Pilot By Joss Whedon	JOSS	ABC	False
