id,caption,sentence,object_a,object_b,predicted,gold
879,POS n-grams,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,WORSE,NONE
1821,POS n-grams,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,Apple,Dell,NONE,BETTER
1880,POS n-grams,-8[ Microsoft becomes more valuable when Intel produces faster chips.,Microsoft,Intel,BETTER,NONE
1,POS n-grams,"Note, that because of my own terrible experiences with Windows Vista, I had dutifully remained on Windows XP, accepting the fact that my environment continued to get slower and slower in between more frequent cleaning reinstall cycles.",Windows Vista,Windows XP,NONE,WORSE
1786,POS n-grams,"Even better, the Bluetooth controller has its own battery, charged via micro USB.",Bluetooth,USB,BETTER,NONE
469,POS n-grams,"Tim Bray, Sun's director of Web technologies, said some scripting languages, such as Python, can be easier to learn than Java, but others, such as Perl, are harder.",Python,Perl,NONE,BETTER
294,POS n-grams,"Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.",Java,Scala,BETTER,WORSE
2268,POS n-grams,"While Chrysler says the Sebring offers the same or better EPA volume as its competition, the car feels a bit more closely coupled and taller than the Ford Fusion or Toyota Camry.",Chrysler,Toyota,NONE,BETTER
2257,POS n-grams,Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Pepsi,Coca-Cola,BETTER,WORSE
22,POS n-grams,"Unless you are working experienced Python web developers, PHP is easier to get started with.",Python,PHP,NONE,WORSE
2348,POS n-grams,"Chances are, if one can do it better, he's probably at Apple, Samsung, HTC or LG, all of whom have gotten things done faster and better than Nokia.",Samsung,Nokia,NONE,BETTER
2215,POS n-grams,By the time Sony does get a foothold Microsoft will release something better.,Sony,Microsoft,NONE,WORSE
476,POS n-grams,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",Ruby,Python,BETTER,NONE
826,POS n-grams,"Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,NONE,BETTER
1796,POS n-grams,"Our C series pen point attachments produce an even, consistent, solid stroke of wax paint.",pen,paint,BETTER,NONE
1202,POS n-grams,"I've been going through Ruby, enjoy it, like it better then Python, never really dug PHP.",Ruby,Python,NONE,BETTER
621,POS n-grams,A plywood boat better than a steel one?,plywood,steel,BETTER,NONE
2224,POS n-grams,To summarize: Scala to me is just a better Java with too many trade offs.,Scala,Java,NONE,BETTER
986,POS n-grams,"google Analytics for youtube, only better",google,youtube,NONE,BETTER
561,POS n-grams,"Yes, Java is slow-slower than PHP (gasp).",Java,PHP,BETTER,WORSE
208,POS n-grams,It is easier to install and seems to work well with Windows XP but crashed a lot on Windows 98 (at least when I tested it).,Windows XP,Windows 98,NONE,BETTER
458,POS n-grams,"Sony Xperia Tablet Z has a better processor, much better form factor, slightly larger display, better connectivity options, better compatibility, better performance, etc., as compared to Apple iPad.",Sony,Apple,NONE,BETTER
1122,POS n-grams,"The cooler weather brings on the more comforting foods and then before we know it, thanksgiving arrives, then halloween and pretty soon Christmas will be around the corner!",thanksgiving,halloween,BETTER,NONE
15,POS n-grams,"PRIME1 wrote: OpenCL will most likely be slower than CUDA, Brook+ or Larbabee C++ because of its general nature.",OpenCL,CUDA,BETTER,WORSE
2050,POS n-grams,"However, this does not take into consideration whether the code is optimized better for a specific platform, the quality of the drivers and the OpenCL stack (which does not perform as well as CUDA on NVidia).",OpenCL,CUDA,NONE,WORSE
1895,POS n-grams,Ferrari heads over both BMW Sauber and McLaren.,Ferrari,BMW,NONE,BETTER
339,POS n-grams,"Modern hardware/ multicore systems perform much better on Windows 7 or Windows 8, instead of Windows XP.",Windows 8,Windows XP,NONE,BETTER
494,POS n-grams,"Nike is definitely not my favorite, also Adidas aren't better than Converse either.",Nike,Adidas,BETTER,NONE
1025,POS n-grams,"There's a 15 watt amplifier, USB and auxiliary charging capability and of course rock solid Bluetooth connectivity.",USB,Bluetooth,BETTER,NONE
80,POS n-grams,In other words migrating from Windows XP or Windows 7 should be made easier by going the Windows 8 route.,Windows XP,Windows 8,BETTER,NONE
2021,POS n-grams,Is Python better than Perl?,Python,Perl,BETTER,NONE
1789,POS n-grams,Also I think the high end canon lenses are better than the top Nikon ones these day (although neither matches zeiss/Leica lenses).,Nikon,Leica,NONE,WORSE
626,POS n-grams,"Actually, fox might be worse than espn.",fox,espn,BETTER,WORSE
950,POS n-grams,I was also surprised at how robust the query planner and optimizers are compared to Oracle when our performance testing found PostgreSQL to be faster.,Oracle,PostgreSQL,BETTER,WORSE
1838,POS n-grams,Windows Vista was designed to be easier to deploy than Windows XP.,Windows Vista,Windows XP,NONE,BETTER
957,POS n-grams,"It's well suited for the content suite Amazon has lined up for it, which is superior to every other non-Apple tablet.",Amazon,Apple,NONE,BETTER
2210,POS n-grams,"Sony releasing an update for Google TV, brings better browsing and 3D Blu-ray",Sony,Google,BETTER,NONE
1215,POS n-grams,Is a BMW/Benz 5x better than a Honda Civic?,BMW,Honda,BETTER,NONE
1880,POS n-grams,"It is fair to say that Wilson was the most racist of all post-Civil War Presidents: worse than Andrew Johnson, worse than nixon, worse even than reagan.",nixon,reagan,NONE,WORSE
1421,POS n-grams,"Instead, Apple recommends using WOLips, an open source suite of tools that plug into the Eclipse IDE and provide a better development environment for writing Java code than the company's own Objective-C-centric Xcode.",Java,Objective-C,NONE,BETTER
1794,POS n-grams,"I prefer the wii version, because having dual analogs is really much better than using the crappy psp controls.",wii,psp,WORSE,BETTER
1610,POS n-grams,"The Sigma will probably be BETTER than most wide angle primes, like a 28mm f2.8 Nikon.",Sigma,Nikon,NONE,BETTER
2333,POS n-grams,"I think you have never tested Apple, they are far better than all other companies walking in the market including Sony.",Apple,Sony,WORSE,BETTER
2174,POS n-grams,Thats like saying Michael Jordan could hit a baseball better than Babe Ruth because of his superior basketball skills.,baseball,basketball,BETTER,NONE
1423,POS n-grams,"I don't know if Sony would be better than Dell, or any other make for that matter.",Sony,Dell,BETTER,NONE
1978,POS n-grams,"While Gordon's Chevrolet excelled at the end, Busch's Toyota never got better.",Chevrolet,Toyota,NONE,BETTER
1017,POS n-grams,"Docter continued her solid play in Saturday's home defeat of cornell, leading harvard with 13 kills.",cornell,harvard,NONE,WORSE
1440,POS n-grams,"Generally speaking, in a ""squeeze the brakes as hard as possible and let ABS take over"" kind of stop, the Yamaha and the Honda, with their faster cycling times, will out-stop the BMW by several feet.",Honda,BMW,NONE,BETTER
1953,POS n-grams,"The Sony Xperia Z is already a TechRadar-recommended smartphone, but the Android device's interface may get even better thanks to a report that says a Google Nexus edition is on the way.",Sony,Google,BETTER,NONE
1168,POS n-grams,"It not as verbose as Java would be, there's no monkey-patching like you might see in Ruby, refactoring is much safer than it would be in JavaScript, and it runs on Linux much better than C# would.",Ruby,JavaScript,NONE,BETTER
2228,POS n-grams,For the moment though Gene Smith has to be hoping these problems will go away faster than the Nissan 350z Pryor drives or OSU's future looks more explosive than a Ford Pinto!,Nissan,Ford,BETTER,NONE
34,POS n-grams,"Yamauchi: ps3 dev was harder than anticipated, pushed psp out",ps3,psp,BETTER,WORSE
1411,POS n-grams,"This tea is much better with milk, I think.",tea,milk,WORSE,NONE
1696,POS n-grams,"Windows 7 boots much faster than Windows Vista-but surprisingly, no faster than Windows XP.",Windows Vista,Windows XP,BETTER,WORSE
2330,POS n-grams,A solid concrete base is important for firmly setting wood or metal posts.,concrete,metal,BETTER,NONE
2277,POS n-grams,What if I can't find any aspect of PHP that is better than Ruby?,PHP,Ruby,BETTER,NONE
888,POS n-grams,"I think the Toyota stopped fine, but the Nissan was definitely better.",Toyota,Nissan,NONE,WORSE
1684,POS n-grams,"Jefferson, LA USA LUKE: Is Perl better than Python?",Perl,Python,BETTER,NONE
21,POS n-grams,PHP is slower than Java but scales nicely anyway.,PHP,Java,BETTER,WORSE
212,POS n-grams,"A further advantage of perl or Python (or ruby) would be that these should all have libraries for interfacing with matlab, and much better data structures than Bash for tables.",Python,Bash,NONE,BETTER
2171,POS n-grams,"on the same test with 250000 inserts, SQLite is about 3 times slower than MySQL.",SQLite,MySQL,NONE,WORSE
204,POS n-grams,Glass Fiber reinforced plastic technology is an innovative technology that is rapidly replacing the conventional materials such as concrete due to its superior properties.,plastic,concrete,NONE,BETTER
991,POS n-grams,"I actually use my own custom-rolled flavor of Haml that is less Ruby-like, and I think it maps a bit better to the stylesheet and JavaScript.",Ruby,JavaScript,NONE,BETTER
798,POS n-grams,Also it's much easier to find a server for hosting PHP than Java code (unless having your own server).,PHP,Java,NONE,BETTER
901,POS n-grams,"and dont even start with the ""Microsoft greed monopoly"" thing, Apple is 10X worse""",Microsoft,Apple,NONE,BETTER
1445,POS n-grams,And yet Microsoft somehow comes off worse than Google for it...,Microsoft,Google,NONE,WORSE
27,POS n-grams,"The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than Windows XP did when the hardware was brand new and Windows 8 runs even better again).",Windows XP,Windows 8,NONE,WORSE
1174,POS n-grams,The combination Twitch+youtube looked great on paper - much better than amazon+Twitch.,youtube,amazon,WORSE,BETTER
1858,POS n-grams,"Learned Perl, more specifically the AWK subset, at the same job to make my life easier.",Perl,AWK,BETTER,NONE
853,POS n-grams,"States with 10 percent unemployment or worse included Nevada, 14.2; Rhode Island, 11.3; michigan 10.7; South carolina, 10.5; Oregon, 10.4; Kentucky, 10.4; Georgia, 10.4; and Mississippi 10.1.",michigan,carolina,NONE,WORSE
2140,POS n-grams,"Generally Toyota appears to build well solid if boring cars, but this is a Ford class failure, e.g.",Toyota,Ford,NONE,BETTER
1655,POS n-grams,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,NONE,BETTER
197,POS n-grams,"The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.",Sony,Dell,BETTER,WORSE
831,POS n-grams,"Go ahead Apple, try and outsell Toshiba in japan when Toshiba has the same or better product with Intel inside.",Apple,Intel,BETTER,NONE
1012,POS n-grams,The new Windows 7 is said to be so much better than the problems ridden Windows Vista and is a considerable improvement on Windows XP.,Windows Vista,Windows XP,NONE,WORSE
175,POS n-grams,"Dimensions Since the BMW X3 is much slimmer than the Toyota Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot.",BMW,Toyota,WORSE,BETTER
185,POS n-grams,"First nite enjoyed with grilled porterhouse steak, 2nd nite (it tasted even better) with salad, candied carrots and crusty bread!",steak,bread,NONE,WORSE
2091,POS n-grams,ur kidding right ?? i use core i5 and 4gb ram with this graphics 45 fps no less than that number iam sure i can i make it (and any game) hit 120 fps simply doing 1 thing which is installing the ugly Windows XP sp3 (it dont even compare to Windows 8 beauty) but its about 3 times faster,Windows XP,Windows 8,NONE,WORSE
2033,POS n-grams,"Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.",BMW,Toyota,BETTER,NONE
