caption,sentence,object_a,object_b,predicted,gold
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.",Apple,IBM,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","If OSU beats michigan State Saturday and finishes undefeated, there's a better chance for a one-loss Auburn to jump the Buckeyes than a one-loss missouri.",michigan,missouri,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Scala is a hell of a lot faster than PLT Scheme, and it plays perfectly with the vast Java ecosystem, while Scheme does not.",Java,Scala,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",california is a much harder place to practice law than is South carolina.,california,carolina,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","(FWIW, Smalltalk (and to a much lesser extent, Java)",Java,Smalltalk,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Generally speaking, in a ""squeeze the brakes as hard as possible and let ABS take over"" kind of stop, the Yamaha and the Honda, with their faster cycling times, will out-stop the BMW by several feet.",Honda,BMW,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The psp sells very well in Japan, in america sometimes the ps2 sells better.",psp,ps2,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",espn gets much better and fox falls apart - how can that be?,fox,espn,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","However, I do wish it was optimized better, but PHP is not Java.",Java,PHP,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",ISA is the old bus of the old IBM-compatible PCs while PCI is a newer and faster bus from Intel.,IBM,Intel,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",but I've found PostgreSQL to be generally superior to MySQL for essentially all of my needs).,MySQL,PostgreSQL,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.",OpenGL,Direct3D,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","(I was surprised that they did not cough up some virginia wines, but they limited themselves to the safer california varietals.",california,virginia,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Compared with the Mercedes-Benz C class, BMW 3 series and Audi A4, the Lexus ES sedan now offers more power (268 hp) and worse fuel economy (24 mpg combined) from its base engine.",Audi,Lexus,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Performance The Ford Fusion Energi has less horsepower than the Toyota Avalon Hybrid, so it will probably be somewhat slower.",Ford,Toyota,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","For such a small self-contained task, I don't think Haskell is any better than Python.",Python,Haskell,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Other reviews have shown these new 470 series SSDs from Samsung have significantly better scores than the rest, while still competing with Toshiba on power consumption.",Samsung,Toshiba,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Google Makes it Easier to Dump Microsoft Office #io14,Microsoft,Google,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","It provides d rastic JSON parsing and serialization performance improvements "" The Rick (Hightower)/ Andrey duo spent a fair amount of time optimizing our JSON support, making Groovy 2.3's JSON support usually faster than all the JSON libraries available in the Java ecosystem.",Java,Groovy,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Python would be a much better choice in my view for a variety of reasons (and I say this though I'm a Perl nut!), or hell, if you teach them Lisp they'll be horribly screwed up for the rest of their lives but at least they'll understand how registers and OOP work.",Python,Lisp,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","There's another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",youtube,itunes,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I haven't tried it with this modem, but on my ADSL line the superior performance of Ethernet over USB modems is striking, particularly in terms of responsiveness.",USB,Ethernet,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","This is where Scala stops being a better Java, in the sense Groovy is, and becomes its own language.",Java,Scala,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Thanks to Apple removing Google maps which is 1000x better.,Apple,Google,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Are you saying that you use JavaScript outside a browser, and that you feel it is a better language in that context than Java, C++, C, Smalltalk, Lisp, Perl, Python, etc?",Python,JavaScript,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","These days we have the more-green-than-you symbol (hybrids, electrics, SmartCars in the US), the faster-than-you symbol (declining, but still there), the whole array of bigger-than-you symbols (extended-axle crew-cab XDuty pickups, Hummer anything, Cadillac Escalade), and the persistence of the richer-than-you symbols (denoted by brands such as Lexus at the bottom and increasing up through Porsche, and on into the boutique makers).",Cadillac,Lexus,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Even if this juice isn't your typical cider, it's just as good if not better in our opinion!",juice,cider,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","@tanasten Bowling is WAY better, baseball is WAY better, golf is WAY better, tennis is the same and boxing is the drizzlin' poopiedoodoocacapoopledoopledoggiepoopledoops!!!!!",baseball,tennis,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","We chose for PostgreSQL (not to start an MySQL pg flamewar, but pg was the more suitable for our purposes) because it's open, and thus safer.",MySQL,PostgreSQL,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I was using google music but amazon is just better.,google,amazon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Ethernet will always be faster, but if your machines are not networked, order the USB cable and use it.",USB,Ethernet,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Windows 8 Developer desktop - looks like Windows 7, runs a hair faster.",Windows 7,Windows 8,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","That's true, function passing is painless in Python and a little harder in Ruby.",Ruby,Python,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Its 362 nit brightness level is one of the best we've seen, improving on the MacBook and Samsung, but the Lenovo's 646:1 contrast ratio is mediocre - the Toshiba Kira hit a mighty 2,326:1.",Samsung,Toshiba,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Whatever the ds can do , wii can do better, right?",wii,ds,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","While dozens of manufacturers will gladly slap an Intel, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, Google knows better than to partake in this annoying practice.",Google,Intel,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Don't know Perl much, its language-syntax is much harder than PHP .",PHP,Perl,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The player is working just as well as my older Toshiba 1080p upconverting DVD player/recorder and I think the quality is actually better on my Samsung 61"" DLP 1080p HDTV.",Samsung,Toshiba,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Jensen Comment:  Actually Microsoft has a better fix to Windows problems created by Sony.,Microsoft,Sony,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Ferrari was still leading the constructors' championship, but only by 3 points to BMW Sauber.",Ferrari,BMW,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","If you're talking about CHRP/PREP hardware, IBM and Motorola delivered PowerPC machines with lots of PC legacy, while Apple delivered much better, legacy free PowerPC Macs.",Apple,IBM,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I don't see a way that Python is superior to Perl.,Python,Perl,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",95% of the the things I do with my laptop on the road will be accomplished far easier and faster with the iphone.,laptop,iphone,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Unlike Ford (and the MUCH WORSE) Toyota service departments, Lincoln seems to offer very good service here in the Sunbelt.",Ford,Toyota,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Toyota gave us cheaper and better cars, not Ford/GM/Chrysler competition.",Ford,Toyota,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Java does not support Lambdas like Python or Code Blocks like Smalltalk.,Java,Smalltalk,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",OO in Ruby or Smalltalk is very different than OO in C# or Java.,Java,Smalltalk,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Yet, Americans keep coming to the trough, to lap up the syrupy slogans like: ""We Can Do Better"" (kennedy) ""Are You Better Off Than You Were Four Years Ago?"" (reagan) ""A Safer World and a More Hopeful America"" (G.W. Bush), ""A Stronger America"" (Kerry), ""Yes, We Can"", ""Change We Can Believe In"", ""Forward"" (Obama), and ""Believe in America"" (Romney).",kennedy,reagan,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","A mid-size BMW sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered Toyota Prius.",Toyota,BMW,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",youtube,itunes,WORSE,BETTER
