_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1622487872,false,finalized,2,3/10/2018 18:55:14,WORSE,1.0,False,Ferrari,Renault,E704044185,,,False,Ferrari could not keep up with the Honda/Renault assault.,"<span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> could not keep up with the Honda/<span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> assault.",*Ferrari* could not keep up with the Honda/§Renault$ assault.,brands
1622487873,false,finalized,2,3/10/2018 18:57:41,WORSE,1.0,False,Nokia,Samsung,F743199221,,,True,"For example he was acclaiming, that Nokia N8 has a worse camera, than SE Satio or Samsung S8500.","For example he was acclaiming, that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> N8 has a worse camera, than SE Satio or <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> S8500.","For example he was acclaiming, that *Nokia* N8 has a worse camera, than SE Satio or §Samsung$ S8500.",brands
1622487874,false,finalized,2,3/10/2018 18:55:31,BETTER,0.5556,False,Ford,Toyota,D552571618,,,True,"@Dave M - when you suggest a Toyota Camry would drive better than a Ford Contour, what exactly did you mean?","@Dave M - when you suggest a <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Camry would drive better than a <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Contour, what exactly did you mean?","@Dave M - when you suggest a *Toyota* Camry would drive better than a §Ford$ Contour, what exactly did you mean?",brands
1622487875,false,finalized,2,3/10/2018 18:53:28,NONE,1.0,False,Google,IBM,H1107376672,,,True,"If you are nokia, Google or IBM you damn well better have some actual analysis behind your choice of what font to use, what colour to use etc. because even subtle variations effect perception of your brand, and when you're a company worth 10's of billions of dollars, fractional percent shifts in the value of your brand equate to millions of dollars.","If you are nokia, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> you damn well better have some actual analysis behind your choice of what font to use, what colour to use etc. because even subtle variations effect perception of your brand, and when you're a company worth 10's of billions of dollars, fractional percent shifts in the value of your brand equate to millions of dollars.","If you are nokia, *Google* or §IBM$ you damn well better have some actual analysis behind your choice of what font to use, what colour to use etc. because even subtle variations effect perception of your brand, and when you're a company worth 10's of billions of dollars, fractional percent shifts in the value of your brand equate to millions of dollars.",brands
1622487876,false,finalized,2,3/10/2018 19:05:05,NONE,1.0,False,Nokia,Motorola,L1813284226,,,False,Nokia and Ericsson and Motorola and Siemens,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> and Ericsson and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> and Siemens",*Nokia* and Ericsson and §Motorola$ and Siemens,brands
1622487877,false,finalized,2,3/10/2018 18:58:27,NONE,1.0,False,Audi,Lexus,R2938102432,,,True,"Toyota and Audi are both showing their driverless car concepts at CES. Toyota's focus is around safety, and its Active Safety Research Vehicle-a Lexus LS Sedan-uses cameras, radars and sensors to help drivers make better decisions.","Toyota and <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> are both showing their driverless car concepts at CES. Toyota's focus is around safety, and its Active Safety Research Vehicle-a <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> LS Sedan-uses cameras, radars and sensors to help drivers make better decisions.","Toyota and *Audi* are both showing their driverless car concepts at CES. Toyota's focus is around safety, and its Active Safety Research Vehicle-a §Lexus$ LS Sedan-uses cameras, radars and sensors to help drivers make better decisions.",brands
1622487878,false,finalized,2,3/10/2018 19:06:25,NONE,1.0,False,Microsoft,Amazon,H1079088157,,,True,"I find your ""trivial to design a better engine"" argument to be invalidated by the failure of Microsoft, Yahoo!, Ask, Amazon A9, and a host of startups to do so, despite lots of effort and investment.","I find your ""trivial to design a better engine"" argument to be invalidated by the failure of <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, Yahoo!, Ask, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> A9, and a host of startups to do so, despite lots of effort and investment.","I find your ""trivial to design a better engine"" argument to be invalidated by the failure of *Microsoft*, Yahoo!, Ask, §Amazon$ A9, and a host of startups to do so, despite lots of effort and investment.",brands
1622487879,false,finalized,2,3/10/2018 18:55:14,BETTER,1.0,False,Intel,Dell,L1763230731,,,True,"My Dell laptop E1505 works fine, my Intel and AMD destop computers are frozen solid.","My <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> laptop E1505 works fine, my <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> and AMD destop computers are frozen solid.","My *Dell* laptop E1505 works fine, my §Intel$ and AMD destop computers are frozen solid.",brands
1622487880,false,finalized,2,3/10/2018 19:01:33,NONE,1.0,False,Microsoft,IBM,A135678816,,,True,Acquisition of Lotus is expected to put IBM in a better position to compete with Microsoft in the areas of desktop applications and groupware products.,"Acquisition of Lotus is expected to put <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> in a better position to compete with <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> in the areas of desktop applications and groupware products.",Acquisition of Lotus is expected to put *IBM* in a better position to compete with §Microsoft$ in the areas of desktop applications and groupware products.,brands
1622487881,false,finalized,2,3/10/2018 19:06:42,NONE,1.0,False,Ford,Chrysler,M1926834238,,,False,Or a Chrysler-Ford.,"Or a <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>.",Or a *Chrysler*-§Ford$.,brands
1622487882,false,finalized,2,3/10/2018 19:03:26,NONE,0.52,False,Nike,Adidas,M1957689875,,,True,"Overall, the Nike Elite sock has better padding, better compression, better fit but the Adidas SpeedCrew has better ventilation.","Overall, the <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> Elite sock has better padding, better compression, better fit but the <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> SpeedCrew has better ventilation.","Overall, the *Nike* Elite sock has better padding, better compression, better fit but the §Adidas$ SpeedCrew has better ventilation.",brands
1622487883,false,finalized,2,3/10/2018 18:55:45,NONE,1.0,False,Microsoft,Dell,E564068787,,,True,Dell® XPS 13 Ultrabook™ ·         2nd Generation Intel® Core™ i5 processor ·         Microsoft® Windows 8 ·         Intel® Identity Protection Technology ·         128GB Solid State Drive,"<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>® XPS 13 Ultrabook™ ·         2nd Generation Intel® Core™ i5 processor ·         <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>® Windows 8 ·         Intel® Identity Protection Technology ·         128GB Solid State Drive",*Dell*® XPS 13 Ultrabook™ ·         2nd Generation Intel® Core™ i5 processor ·         §Microsoft$® Windows 8 ·         Intel® Identity Protection Technology ·         128GB Solid State Drive,brands
1622487884,false,in progress,1,"",NONE,1.0,False,Nikon,Leica,J1465041176,,,True,"It's solid and well-made, but not as precise or as fine as a Leica, or even as nice as the less-useful Nikon rangefinders of the 1950s.","It's solid and well-made, but not as precise or as fine as a <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span>, or even as nice as the less-useful <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> rangefinders of the 1950s.","It's solid and well-made, but not as precise or as fine as a *Leica*, or even as nice as the less-useful §Nikon$ rangefinders of the 1950s.",brands
1622487885,false,finalized,2,3/10/2018 19:03:05,NONE,1.0,False,Toyota,Honda,G959073011,,,False,"Honda, Toyota, Mercedes too.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>, Mercedes too.","*Honda*, §Toyota$, Mercedes too.",brands
1622487886,false,finalized,2,3/10/2018 19:04:14,NONE,1.0,False,Audi,Lexus,T3144170017,,,True,"When you asked my response was that the competition had gotten better in terms of performance--meaning Audi and M-B, and Infiniti even Lexus.","When you asked my response was that the competition had gotten better in terms of performance--meaning <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> and M-B, and Infiniti even <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span>.","When you asked my response was that the competition had gotten better in terms of performance--meaning *Audi* and M-B, and Infiniti even §Lexus$.",brands
1622487887,false,finalized,2,3/10/2018 19:06:07,NONE,1.0,False,Honda,BMW,T3220195962,,,True,"Yamaha and Honda dominate the top three, but BMW also have a solid footing in the top 10, with four models featured, including the S1000RR, with over 1,000 unit sales.","Yamaha and <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> dominate the top three, but <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> also have a solid footing in the top 10, with four models featured, including the S1000RR, with over 1,000 unit sales.","Yamaha and *Honda* dominate the top three, but §BMW$ also have a solid footing in the top 10, with four models featured, including the S1000RR, with over 1,000 unit sales.",brands
1622487888,false,finalized,2,3/10/2018 19:05:15,NONE,1.0,False,Google,Amazon,B209068923,,,True,"A lot of businesses have done better, and not just obviously creative businesses like Pixar, Amazon, IDEO, and Google.","A lot of businesses have done better, and not just obviously creative businesses like Pixar, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, IDEO, and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.","A lot of businesses have done better, and not just obviously creative businesses like Pixar, *Amazon*, IDEO, and §Google$.",brands
1622487889,false,in progress,1,"",WORSE,1.0,False,Ford,Nissan,L1806065847,,,True,"Nissan did worse than Ford or GM, its sales skidding 9.1% in May.","<span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> did worse than <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> or GM, its sales skidding 9.1% in May.","*Nissan* did worse than §Ford$ or GM, its sales skidding 9.1% in May.",brands
1622487890,false,finalized,2,3/10/2018 19:03:36,NONE,1.0,False,Sony,Dell,D445104856,,,True,Can any one tell me why Sony Vaio VGN-FW490 is better than Dell Studio XPS 16 Any suggestions or recommendations?,"Can any one tell me why <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Vaio VGN-FW490 is better than <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Studio XPS 16 Any suggestions or recommendations?",Can any one tell me why *Sony* Vaio VGN-FW490 is better than §Dell$ Studio XPS 16 Any suggestions or recommendations?,brands
1622487891,false,finalized,2,3/10/2018 19:03:10,NONE,1.0,False,Google,Intel,T3137174484,,,True,"When the average person's take-home pay stagnates behind increasing profits in the corporate world, we have to ask if there's a better balance to be achieved between the sacrifices made to get multinational industry - the likes of Google , Intel and Pfizer - to put down roots here, and the public reward for having them.","When the average person's take-home pay stagnates behind increasing profits in the corporate world, we have to ask if there's a better balance to be achieved between the sacrifices made to get multinational industry - the likes of <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> and Pfizer - to put down roots here, and the public reward for having them.","When the average person's take-home pay stagnates behind increasing profits in the corporate world, we have to ask if there's a better balance to be achieved between the sacrifices made to get multinational industry - the likes of *Google* , §Intel$ and Pfizer - to put down roots here, and the public reward for having them.",brands
1622487892,false,finalized,2,3/10/2018 18:54:27,BETTER,1.0,False,Toyota,BMW,R2938116469,,,True,"Toyota continues to dominate the market with an excellent 21.2% share this month thanks to 884 sales, ahead of BMW very solid at 631 units and 15.1% vs. 13% year-to-date, Mercedes with 510 sales and 12.2% and Volkswagen at 456 units and 10.9% vs. 9.1% year-to-date.","<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> continues to dominate the market with an excellent 21.2% share this month thanks to 884 sales, ahead of <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> very solid at 631 units and 15.1% vs. 13% year-to-date, Mercedes with 510 sales and 12.2% and Volkswagen at 456 units and 10.9% vs. 9.1% year-to-date.","*Toyota* continues to dominate the market with an excellent 21.2% share this month thanks to 884 sales, ahead of §BMW$ very solid at 631 units and 15.1% vs. 13% year-to-date, Mercedes with 510 sales and 12.2% and Volkswagen at 456 units and 10.9% vs. 9.1% year-to-date.",brands
