id	sentence	a	b	without_marker
A70194935	36 Another study of 18 myopic adult eyes also reported relative peripheral myopia in the superior retina; however, relative peripheral hyperopia was reported in the inferior retina.	myopia	hyperopia	False
T3256790794	You know these vision issues better by the names myopia (nearsightedness), hyperopia (farsightedness), and astigmatism.	myopia	hyperopia	False
B225872823	Although refractive amblyopia is more commonly associated with anisometropic hyperopia, unilateral high myopia tends to have a worse prognosis.	myopia	hyperopia	False
B300487916	An individual with myopia or hyperopia might want to take measures that will enable him to obtain better vision.	myopia	hyperopia	False
B193406318	"All else equal, heterozygosity is better than homozygosity . . .	homozygosity	heterozygosity	False
H1231447439	In addition, the percentage of the mutant reads is displayed for an easier determination of SNP Homozygosity or Heterozygosity.	homozygosity	heterozygosity	False
N2243732713	Solid symbols denote homozygosity for the mutation (X/X, seen in all three daughters), and half-solid symbols denote heterozygosity (X/Tyr, seen in the parents).	homozygosity	heterozygosity	False
F763066338	For the purpose of better identifying the copy number events, we can consider two classes of SNP values: Heterozygosity ( Het ) and Homozygosity ( Hom ).	homozygosity	heterozygosity	False
D537178094	Crucially, the inhibitor has to move at a faster pace than the activator through space.	activator	inhibitor	False
D507018020	Compared with tPA, tenecteplase (TNK-tPA) has slower plasma clearance, better fibrin specificity, and higher resistance to plasminogen-activator inhibitor-1.	activator	inhibitor	False
O2348446330	Tenecteplase is a genetically engineered variant of alteplase with slower plasma clearance, better fibrin specificity, and high resistance to plasminogen-activator inhibitor-1.	activator	inhibitor	False
R2898687802	Thus, an enzyme activator with chemical chaperone activity should have better therapeutic potential than an inhibitor.	activator	inhibitor	False
B215625786	Also, it is clearly superior in the recovery of exon- intron structures.	exon	intron	False
F848780458	Harpoon represents primers; solid and dotted horizontal lines represent exon and intron, respectively.	exon	intron	False
A112280662	(A 2 ) Exon (Ex, solid squares)/intron (lines) map of the scgn gene.	exon	intron	False
E686871384	Exon/intron structure and coding region (solid boxes) are shown for Tap42 only.	exon	intron	False
M2079264340	Rectangle, solid line and dotted line represent exon, intron and omitted sequences, respectively.	exon	intron	False
B210306188	A low explosive, that deflagrates, generates pressure waves in the air that are slower than the speed of sound, while a high explosive, which detonates, generates pressure waves that are higher than the speed of sound.	high explosive	low explosive	False
E613662382	Drinking soft water is safer than drinking the hard water.	hard water	soft water	False
F848155366	Hard water gives much better results than soft water.	hard water	soft water	False
N2232894039	Soft water cleans clothes better than hard water.	hard water	soft water	False
S3019770017	Water? Hard water tastes better than soft water.	hard water	soft water	False
N2232894371	Soft water lathers and cleans better than hard water.	hard water	soft water	False
D518825876	containment of infection; resolution of associated symptoms (when you start to feel better) What is the difference between endotoxin or exotoxin?	endotoxin	exotoxin	False
K1617943634	Less downtime equals greater savings and better network uptime.	downtime	uptime	False
K1699864815	Meanwhile, iPage's downtime/uptime monitoring system will also make your website hosting even better and much easier.	downtime	uptime	False
E559294309	Decent uptime (when service is up without any downtime) is usually a benefit, as well.	downtime	uptime	False
S2979891454	Uptime is better than downtime and people pay more for better service.	downtime	uptime	False
F850166483	Has all the features of the better paid uptime / downtime services.	downtime	uptime	False
G974561819	However, I enjoyed my time off, just as I enjoyed my work time, so that made the transition to retirement easier.	work time	time off	False
G1047624959	I'd love to continue school so I can get a better job but if I do, I will not only have to take a lot of work time off, but I will have more expenses just to pay for it.	work time	time off	False
H1105377582	If you already have the person with the right skills, you are much better off getting them back working as quickly as possible," says Meister, adding that employers can reduce lost work time by simply changing negative conditions -- bad ergonomics, for example -- that can lead people to require time off the job.	work time	time off	False
J1487507603	It was very hot, sporting events stretched the workday under the blazing sun to 16 hours without the usual rest day inserted halfway through the Games program, transportation was adequate, the housing spartan and the food lousy.	workday	rest day	False
B290748594	And while Holy Cross had some scoring opportunities throughout regulation time and in overtime, Kirby's defence remained solid as a rock.	overtime	regulation time	False
F862213525	He also wants to ensure better ice quality for the extended overtime by having the ice scraped (not flooded) after regulation time.	overtime	regulation time	False
K1742990545	Most people will point to 30 seconds left in regulation time as Fox's worse decision when, with two times out remaining, he directed Manning to run out the clock and go to overtime (where they were to lose).	overtime	regulation time	False
J1492800861	It would look a lot better than that one-point result against Winnipeg in which the Caps coughed up a 3-0 lead in the last 33 minutes of regulation time, then lost in overtime.	overtime	regulation time	False
L1922327940	On Tuesday, Slavia got a much better start, holding leads of 1-0 and 2-1 before Josef Hrabal tied the game with only 25 seconds remaining in regulation time to force overtime.	overtime	regulation time	False
