id	sentence	a	b	without_marker
I1361969119	It actually might be better in your case to leave the traction control on since I bet the wheels spin like mad hamering the pedal from a dig.	SPIN	MAD	False
K1662398746	"Mad TV": Fox, which has seen any number of decent sketch comedy shows spin through its revolving doors ("In Living Color," "The Ben Stiller Show," "House of Buggin"'), tries again.	SPIN	MAD	False
B313575906	Anyhow, cutting off SSDI won't create any more jobs, but it will create a whole lot more destitute people This makes little sense since it will just end up with a faster spin down to Mad Max.	SPIN	MAD	False
J1485268273	It was so bad, I see this as a way to spin it and get Indy fair weather fans mad about the invasion in our Indy house during solid playoff play and the first home playoff win in five years.	SPIN	MAD	False
K1688270386	Mat Wisner and Brandon Jensen built a name for themselves as a solid team of remix artists by putting their own spin on tracks by Blue Scholars (listen below), Mad Rad, Metric and others.	SPIN	MAD	False
E666169674	Even better, in contrast to the old-school line of TV spin off books that always stay on-model, Bongo is brave enough to let the likes of Mad Magazine's Sergio Aragones warp their characters.	SPIN	MAD	False
F733608839	Following this week's cancelation of The Killing -- and with critical darling  Mad Men signing off in 2014 -- the spin-off couldn't come at a better time for the network.	SPIN	MAD	False
G955296228	Hmm, I think I like this better on tap...anyway, Chill haze has worn off, and I can see a clear strong ceylon tea color.	CHILL	Ceylon	False
F820095329	Gold-Plated Connector MSI Lighting graphics cards adopt a gold-plated connector to provide better signal transmission and rust protection.	SIGNAL	Rust	False
B183252146	Air breather, Oil cooler Air duster Bronze Cleaner Container Dense bar, Panel cooler Dust collector Floating oil collecting equipment Flow Measurements Fluoro-resin Geneva High pressure jet cleaner Instrumentation Light grip Machine key Manometer Multi-channel jet Nylon resin Nylon sling Oil pot window Operational Panel Pressure sensitive adhesive tape Rust proofing agent Signal Converter Equipment Spring balancer, Air hoist Stapler Tape Turntable, Drum carrier Uni-wire System Vibration isolating rubber Weighting indicator	SIGNAL	Rust	False
P2602780150	The outside rear-view mirrors have new turn-signal LEDs and clearer Side Blind Zone Alert icons, there is a new 17-inch, nine-spoke alloy wheel with a ChromeTech finish (optional), the disc brake rotors have a treatment that inhibits rust so they look better, and there are a few other additions and detail improvements.	SIGNAL	Rust	False
S3036802767	We categorized the language used into 5 categories: 1) Description of Features 2) Vacuous Marketing Language ("excellent" car) 3) Evidence of a Guilty Conscience (no rust on this car, seriously!) 4) Signal of Desperation (I really need to sell this car) 5) Cataclysmic Events (car is better used for parts).	SIGNAL	Rust	False
O2301091331	Stick with the basic options: Tetley Tea ($16) , Lipton Tea Bags ($17) , or Twinings Ceylon Orange Pekoe Tea ($17) are solid choices we tried.	BASIC	Ceylon	True
D516488662	Consistent in their defense of the poorer consumers, particularly where the basic staple food (rice) was concerned, the Samasamajists were at the same time advocating various constructive measures for economic growth in Ceylon, not only in the general field of industrialization but also in communications with the outside world.	BASIC	Ceylon	True
D515332557	Consider Earl Grey, among the most popular tea blends in the western world: the oil of bergamot with lavender notes with which the basic Ceylon/Assam blend is laden helps to better marry and mellow the invigorating bitter-sweet flavor of the tea.	BASIC	Ceylon	True
B238221049	Among the weaponry on display one would find two fine specimens of a tripod-mounted 303 Vickers Water Cooler machinegun said to have been manufactured sometime in the 1940s when World War II was raging in Europe though Sri Lanka then a British colony known as Ceylon was relatively unaffected save for the Japanese bombings on Easter Sunday of 1942 and the rationing of basic needs.	BASIC	Ceylon	True
K1730773411	"More, better, faster - those are basic expectations for current students," says Rust. "They want to be connected regardless of where they are."	BASIC	Rust	False
T3153549281	which are much better and stronger paint protection than any basic rattle can Rust-oleum .	BASIC	Rust	False
Q2660104306	There is some exterior rust, but the basic car is solid and the undercarriage is pretty clean for its age.	BASIC	Rust	False
O2412250835	The basic ingredients of the recipe are water and metal oxides, such as iron oxide, better known as rust.	BASIC	Rust	False
I1309504883	In the most basic case, iron carbide plus water reacts to form iron oxide (better known as "rust") plus acetylene, the well-known industrial gas.	BASIC	Rust	False
O2393734897	The accomodations were basic and barely decent: there was peeling paint and rust inside the condo, and the towel rack in the master bathroom broke when I leaned on it to replace a towel.	BASIC	Rust	False
D480170875	Chrome lined barrels will be easier to clean, less susceptible to corrosive ammo (rust/pitting/etc), and can last several thousand rounds longer than a basic chrome moly barrel before accuracy completely falls off.	BASIC	Rust	False
J1510873982	I want to do a basic rebuild, and some restoration of the car - it is all there, pretty solid, no rust except for a small area on driver door.	BASIC	Rust	False
S3098388991	''We worked him all summer long on basic fundamentals to get some rust off of him and get him back to the solid habits he had at Arizona,' Popovich said.	BASIC	Rust	False
C346812279	As an added bonus, the Zephyr is backed by a better warranty than its stable mates - four years or 50,000 miles for basic and powertrain coverage, and five years and unlimited mileage for rust protection.	BASIC	Rust	False
H1077375440	If I keep after basic exercises that work most of my "pieces-parts" from the waist up, I know that I'm better off that just letting them rust (and sustain more injuries).	BASIC	Rust	False
M1928018383	or, better yet, owned pointers in Rust that automatically free their memory when they go out of scope, but instead forces a GC down your throat for some of the most basic array and standard library functionality,	BASIC	Rust	False
Q2685096116	The rust is starting to come off, but very slowly my chess is completely on/off - I have games where I do play a decent again, and others where I win decisively with tactics; and then there's the other half, where I hang pieces, miss basic tactical shots, and blow won endings (I've lost 3 endgames so far where I was a pawn up and had the better position, and missed the win in another to have it end in a draw).	BASIC	Rust	False
H1174081418	I know some guys here are not running inners, but this is a daily driver, how do you keep stuff clean and doesnt that allow rust to take hold easier since it dosent keep the wet out?? what about engine cages, I have seen pics here, anyone have a write up or some basic measurements?	BASIC	Rust	False
R2830589979	This is a black pencil and when we get on the basic colors of the tiger which will be the rust and the whites then were going to take pencil and we will just draw in our designs on the face, so its much, much easier for us to paint the design on to the face.	BASIC	Rust	False
N2176441798	She found them a little confusing, constantly asking her father poignant questions but with little understanding, but her father would smile at her and say in his quasi teacher voice, "You have solid grounding in the basic principles to rebuild this rust bucket and get us back to civilization".	BASIC	Rust	False
K1619570817	Let me recall: carburetor going out of whack and icing over, cold start troubles, changing ignition points every so often, a muffler once a year, adjust valve clearance, grease the chassis with every oil change, the basic stereo was a luxury item, rust galore, lousy gas mileage, but I agree: back in the seventies the cars were great, at least "great looking" with chrome bumpers and side molding, chrome rear view mirrors and chrome radiator grills, wood grain sides and vinyl roofs!	BASIC	Rust	False
