id	sentence	a	b	without_marker
B335881510	Are the Chrysler products harder to wash than a comparable van from Honda or Toyota?	Chrysler	Honda	False
F731809211	Folding is very easy - easier than with Chrysler or Honda minivans; and they fold perfectly flat.	Chrysler	Honda	False
I1309323858	In the minivan category, yes, they rank the Chrysler twins poorly and the Toyota and Honda highly.	Chrysler	Honda	False
N2238981255	So, in spite of how poorly many here think of Chrysler products I think it compares favorably to your Honda.	Chrysler	Honda	False
D480409552	Chrysler was a little better, and GM was a little worse, but compared to the Honda and Toyota gold standard, the domestics are GARBAGE CANS.	Chrysler	Honda	False
L1754034515	Much better handling than the competitive Honda or Chrysler products of the time.	Chrysler	Honda	False
M1990020006	Personally, I've had much better luck with Chrysler products than Honda or VW.	Chrysler	Honda	False
I1256251771	I never said Chrysler is STILL unreliable and that Honda is better, that hasn't been me.	Chrysler	Honda	False
D480386764	Chrysler invented the mainstream minivan, but Honda and Toyota make much better ones.	Chrysler	Honda	False
G1002934759	I also liked the Mazda dealer folks WAY better than the Honda and Chrysler guys.	Chrysler	Honda	False
T3236966669	You better believe Toyota, Honda, and Nissan all compete with Ford GM and Chrysler.	Chrysler	Honda	False
O2327604405	Surprisingly you can get a better car from Ford, Dodge or Chrysler today than from Honda.	Chrysler	Honda	False
S3051677747	We have had 3 Chrysler vans, but think Honda builds a better van.	Chrysler	Honda	False
P2516189653	The Honda and the Chrysler are both in pretty decent shape, but they both have over 120,000 miles.	Chrysler	Honda	False
P2496650460	The Fords, Honda, Chrysler/Dodge all seem to have worse problems, so I think you'll do ok.	Chrysler	Honda	False
N2243655799	Solid growth, but numerous reporting companies, including Chrysler , Honda , Toyota , Volkswagen, Subaru and Audi made bigger jumps in 2012.	Chrysler	Honda	False
H1173522172	I know many people who once bought GM, Ford, and Chrysler vehicles even though they were inferior and overpriced relative to Toyota and Honda.	Chrysler	Honda	False
O2374654613	That's a tick or two slower than vehicles like the Honda Pilot and the Chrysler Pacifica--but those vehicles don't share the Tribeca's high-dollar engine sounds.	Chrysler	Honda	False
O2372642103	That's about a second slower than the 3.0-liter Honda Accord and a little quicker than a Chrysler Sebring's 2.7-liter V-6.	Chrysler	Honda	False
B282880105	And there is nothing to indicate that the current GM and Chrysler products are better than their Honda/Acura counterparts.	Chrysler	Honda	False
J1418792918	It is well known that Honda Accord made in US is better made car them many from Chrysler or GMC.	Chrysler	Honda	False
Q2629339635	The Qashqai, Audi Q3, BMW X1 and Mitsubishi ASX are all better at coping with the twisty bits.	Mitsubishi	Audi	False
O2323339645	Superior counts Ford, General Motors, Chrysler, Audi, BMW, Jaguar, Land Rover, Mazda, Mercedes Benz, Mitsubishi, Nissan, Seat, Skoda, Subaru, Suzuki, Toyota, Volkswagen and Volvo as customers.	Mitsubishi	Audi	False
B210320016	Alow me to clarify for you - No I do not think the general statement the Audi and Subaru are better than Mitsubishi is a valid statement.	Mitsubishi	Audi	False
G1010177469	I am glad though now you are offering your clarification, that you do not think that Audi is better than Mitsubishi.	Mitsubishi	Audi	False
D487087623	Class C Winner: PBR As we've pointed out before , Subarus tend to do very, very poorly in LeMons racing, falling somewhere between Audi and Mitsubishi on the LeMons Unreliability Index.	Mitsubishi	Audi	False
K1746292693	Moving from a beginner E class car - my Mitsubishi Eclipse, for example - to a slightly faster D class Audi RS4 was going to set me back $600,000 (and the resale value of my customized Eclipse was a paltry $37,000).	Mitsubishi	Audi	False
O2434996375	The choice of vehicle is made easier because Brazil is home to many of the world's major auto makers including GM, Ford , Fiat, VW, Renault-Nissan, PSA Peugeot Citroen, Honda , Hyundai , Mitsubishi and Audi.	Mitsubishi	Audi	False
N2254585338	Some regular, family car ads would be better, with some a bit more luxury-class car commercials being here and there too, something like Huyndai, Audi, Mercedes-Benz, Mitsubishi...	Mitsubishi	Audi	False
G997178602	Hyundai, Kia, Mitsubishi, Volkswagen/Audi , Mercedes-Benz also all reported increases of 40 percent or better, while Nissan, Mazda, Suzuki, Porsche and the BMW Group had to be content with double-digit increases.	Mitsubishi	Audi	False
N2242178152	So I went to a Mitsubishi/Audi dealer and was treated like a customer should be and I bought a nicer car (IMHO, and I've had three Camrys) that cost less, especially since they were very happy to take my Camry on trade and give me six times as much for it.	Mitsubishi	Audi	False
O2407641410	The Audi torsen system and the Mitsubishi Evo system are probably the only systems that work as well or (arguably) better in a reasonably priced car, but then Subaru's also have other advantages like better balance, lower center-of-gravity, interchangable parts and overall price.	Mitsubishi	Audi	False
O2323360073	Superior Industries' aluminum road wheels are sold to OEMs including Audi, BMW, Chrysler LLC, General Motors Company ( GM - Analyst Report ), Fiat, Ford Motor Co. ( F - Analyst Report ), Jaguar, Land Rover, Mazda, Mercedes Benz, Mitsubishi, Nissan Motor Co. Ltd ( NSANY - Snapshot Report ), Skoda, Subaru, Suzuki, Toyota Motor Corp. ( TM - Analyst Report ), Volkswagen and Volvo AB ( VOLVY ) for their automobiles and light trucks.	Mitsubishi	Audi	False
C351701588	ascendant: Ford Buick in China Hyundai Kia Audi possibly Volkswagen with upcoming volume American-made sedan stable (Southern California still digs all these brands): Jeep still a solid choice in California Dodge Ram Chevy/GMC full size SUVs and trucks Lexus BMW Mercedes-Benz descendant: Chrysler Dodge Mercury Mitsubishi Suzuki	Mitsubishi	Audi	False
T3164389684	While the interior of the Golf R is far plusher compared to the Mitsubishi Evolution, MazdaSpeed3, or Subaru WRX, it's not better than a BMW 1 Series, and is certainly not as nice as the much pricier, but mechanically similar Audi TTS.	Mitsubishi	Audi	False
F802188913	General Motors Co. sales increased 7 percent on strong retail sales...  Hyundai , Kia , Mitsubishi , Volkswagen/Audi , Mercedes-Benz also all reported increases of 40 percent or better, while Nissan , Mazda , Suzuki , Porsche and the BMW Group had to be content with double-digit increases...	Mitsubishi	Audi	False
F743065795	For example, for the same money as the RAV4, you could go for the more prestigious badge of the Audi Q3 (but sacrifice a little space); then, there's the lower CO2 emissions and better fuel economy of the Mazda CX-5 ; or, you could consider a Hyundai Santa Fe or the new Mitsubishi Outlander , both of which offer seven seats.	Mitsubishi	Audi	False
F728052993	Flange on the manifold to fit your turbo (t-spec can prolly make one, or randy can..costs around 400 i think) Possibly a wastegate Fuel Pressure regulator Piping Intercooler (use a stock audi or mitsubishi one since u arent running high boost) you need a downpipe, probably 2.5"..but i think a 3" downpipe might be better	Mitsubishi	Audi	False
M1979785335	PENNZOIL® DEXRON®-III MERCON® provides superior wear protection for all passenger cars and light trucks requiring the use of a Type A or Type A Suffix A, DEXRON®, DEXRON®-II, DEXRON®-IIE, DEXRON®-III or MERCON® Automatic Transmission Fluid -- General Motors, Ford (other than M2C33F or Type F fluids), Chrysler, American Motors, Nissan, Honda, VW, Subaru, Mitsubishi, Isuzu, Toyota, Fiat, Audi, Alfa Romeo, Renault, Porsche and Mercedes Benz.	Mitsubishi	Audi	False
N2163050132	Serving Kentucky and surrounding areas with superior sales and service, Glenn Automall offers a large selection of NEW Infiniti, Nissan, Mitsubishi, Hyundai, Buick, and G ... Read more	Mitsubishi	Buick	False
L1815919429	None of the controls are familiar, because your regular car has superior ergonomics to the Chrysler Sebring, Chevy Impala, Ford Taurus, Mitsubishi Galant, Chevy Malibu, or Buick LaCrosse.	Mitsubishi	Buick	False
N2243176193	Sold way more units, looked way better, lighter, and the better SRT4 model by FAR.   1997 Buick LeSabre 3.8L Auto 120,000miles 2003 Mitsubishi Outlander 2.4L Auto 90,000miles	Mitsubishi	Buick	False
M2009319286	Please Select BMW of Northwest Arkansas BMW of Tyler CADILLAC OF BENTONVILLE Mercedes-Benz of Northwest Arkansas Superior Chevrolet Buick GMC of Siloam Springs Superior Chevrolet Conway Superior Collision Conway Superior Collision Rogers Superior Conway Group Superior Dodge Chrysler Jeep Ram Superior Dodge Chrysler Jeep Ram of Northwest Arkansas Superior Ford Superior Ford Inc Superior Hyundai Superior Kia Superior Mazda Superior Mitsubishi Superior Nissan Superior Nissan of Conway Superior Pre-Owned Superstore	Mitsubishi	Buick	False
