,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
2096,N2165993619,brands,Samsung,Toshiba,"Several months ago, we noted that Apple appeared to be using two different suppliers, Samsung and Toshiba, for the solid-state drives (SSDs) on its MacBook Air models.",1.0,1.0,0,0,5,NONE,5,3,2,"Several months ago, we noted that Apple appeared to be using two different suppliers, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span>, for the solid-state drives (SSDs) on its MacBook Air models.",5,1.0,1.0
539,R2825316510,brands,Microsoft,Sony,"This generation, the inferior Nintendo Wii outclassed both Microsoft and Sony to have the crown going into this generation.",0.6932,1.0,0,0,5,NONE,5,3,2,"This generation, the inferior Nintendo Wii outclassed both <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> to have the crown going into this generation.",5,0.81592,1.0
1070,K1600321992,compsci,Ruby,Python,(Languages like Ruby and Python often overcome these pitfalls with solid suites of unit tests.,1.0,1.0,0,0,5,NONE,5,3,2,"(Languages like <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> often overcome these pitfalls with solid suites of unit tests.",5,1.0,1.0
1762,M1979661503,jbt,pennsylvania,michigan,pennsylvania earned her victory because she had to play harder for her two touch-downs than did michigan.,0.6847,1.0,4,1,0,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span> earned her victory because she had to play harder for her two touch-downs than did <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.",5,0.81082,0.8
1102,B328704602,compsci,USB,Ethernet,Approximately forty times faster than conventional USB 1.1 10/100M Ethernet on boardLets you easily connect ...,1.0,1.0,0,0,5,NONE,5,3,2,"Approximately forty times faster than conventional <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> 1.1 10/100M <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> on boardLets you easily connect ...",5,1.0,1.0
2317,T3238349491,jbt,cement,plastic,"You can also use contact cement with PVC, or better yet, a matching plastic laminate is very durable if the dark edge lines are not objectionable.",0.6418,0.5192,0,2,3,NONE,3,3,2,"You can also use contact <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> with PVC, or better yet, a matching <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> laminate is very durable if the dark edge lines are not objectionable.",5,0.5927600000000001,0.6
1806,L1813340555,brands,Nokia,Motorola,"Nokia, Motorola ahead of the game?",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> ahead of the game?",5,1.0,1.0
1273,E669090021,jbt,missouri,michigan,"Even more troubling: she polls better than Obama in places such as Kentucky, Arkansas, Alabama, Mississippi, missouri, Oklahoma, Kansas, Tennessee, West Virginia, Ohio, michigan and Florida.",1.0,1.0,0,0,5,NONE,5,3,2,"Even more troubling: she polls better than Obama in places such as Kentucky, Arkansas, Alabama, Mississippi, <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, Oklahoma, Kansas, Tennessee, West Virginia, Ohio, <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> and Florida.",5,1.0,1.0
795,R2823099578,compsci,Python,Lisp,"this explains why Python code will always be easier to read than Lisp, without being a veteran in the language.",1.0,1.0,5,0,0,BETTER,5,3,2,"this explains why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> code will always be easier to read than <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span>, without being a veteran in the language.",5,1.0,1.0
900,T3176783142,brands,Samsung,Motorola,Why Samsung and LG Scare Motorola,1.0,1.0,0,0,5,NONE,5,3,2,"Why <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and LG Scare <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>",5,1.0,1.0
1417,Q2706072835,jbt,amazon,youtube,"These service providers that are going to charge Google, Ebay, MySpace, amazon, youtube, etc, are only trying to help the consumers get better service.",1.0,1.0,0,0,5,NONE,5,3,2,"These service providers that are going to charge Google, Ebay, MySpace, <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>, etc, are only trying to help the consumers get better service.",5,1.0,1.0
523,I1330367697,compsci,Eclipse,NetBeans,I prefer Eclipse to NetBeans.,1.0,1.0,5,0,0,BETTER,5,3,2,"I prefer <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>.",5,1.0,1.0
1739,L1801975652,brands,Kingston,Intel,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,1.0,1.0,0,0,5,NONE,5,3,2,"- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler",5,1.0,1.0
1729,O2326949934,jbt,basketball,volleyball,"Sure you have a better basketball school, but Neb makes bank with women's volleyball.",0.6667,0.5161,1,1,3,NONE,3,3,2,"Sure you have a better <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> school, but Neb makes bank with women's <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span>.",5,0.60646,0.6
440,L1837304663,brands,Ford,Honda,Not sure Ford is going to be any better than Honda in that regard.,0.3612,0.5122,1,2,2,NONE,2,3,2,"Not sure <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> is going to be any better than <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> in that regard.",5,0.4216,0.4
75,I1350817982,compsci,NetBeans,Eclipse,Is NetBeans very different from Eclipse?,0.6533,1.0,0,0,5,NONE,5,3,2,"Is <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> very different from <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>?",5,0.79198,1.0
2162,M2071852851,brands,Google,IBM,"Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from Google Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components IBM Corp and Goldman Sachs.",0.705,1.0,1,0,4,NONE,4,3,2,"Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> Corp and Goldman Sachs.",5,0.823,0.8
2150,L1775667967,brands,AMD,Samsung,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,1.0,1.0,0,0,5,NONE,5,3,2,"My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> HD5770 950/1300 6GB <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 10600 Hyper 212+ Corsair TX650",5,1.0,1.0
88,N2243702012,jbt,rubber,wood,Solid rubber-wood frame and legs.,1.0,1.0,0,0,5,NONE,5,3,2,"Solid <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> frame and legs.",5,1.0,1.0
2102,B228993014,jbt,aluminum,steel,aluminum heats up much faster than steel.,0.6591,1.0,4,0,1,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">aluminum:[OBJECT_A]</span> heats up much faster than <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span>.",5,0.7954600000000001,0.8
91,J1562648909,compsci,Scala,Java,JS is better than GWT? Scala is better for Java in the enterprise?,0.7325,0.5371,1,0,4,NONE,4,3,2,"JS is better than GWT? <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is better for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> in the enterprise?",5,0.65434,0.8
709,J1544980988,compsci,Java,Ruby,Java/C++/Ruby,0.6879,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>/C++/<span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>",5,0.81274,1.0
1516,M2054198626,compsci,Ruby,Java,Python / Ruby / PHP / Java),1.0,1.0,0,0,5,NONE,5,3,2,"Python / <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> / PHP / <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>)",5,1.0,1.0
680,F850539599,jbt,juice,coffee,"Has a solid breakfast option for 10.95 (includes juice, coffee, etc) and an omllete bar.",1.0,1.0,0,0,5,NONE,5,3,2,"Has a solid breakfast option for 10.95 (includes <span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">coffee:[OBJECT_B]</span>, etc) and an omllete bar.",5,1.0,1.0
1098,L1795031023,jbt,suv,truck,New Civic 4Dr suv truck Accessories make towing easier.,1.0,1.0,0,0,5,NONE,5,3,2,"New Civic 4Dr <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">truck:[OBJECT_B]</span> Accessories make towing easier.",5,1.0,1.0
2323,F849896929,jbt,harvard,dartmouth,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> shot better than 55 percent for the game while outrebounding <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span>, 36-27, stealing 11 balls and blocking 10 shots.",5,1.0,1.0
370,B287041048,brands,Toyota,Honda,And Toyota and Honda.,1.0,1.0,0,0,5,NONE,5,3,2,"And <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.",5,1.0,1.0
2340,Q2633819574,compsci,Ruby,PHP,"The real question is: for any given programming concept, is there anything about Ruby syntax that makes it harder to learn or implement than the equivalent in PHP?",0.6659,1.0,0,4,1,WORSE,4,3,2,"The real question is: for any given programming concept, is there anything about <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> syntax that makes it harder to learn or implement than the equivalent in <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>?",5,0.79954,0.8
1112,Q2639542872,jbt,pasta,soup,There are no better memories than making a pasta primavera or a soup from veggies you grew yourself.,1.0,1.0,0,0,5,NONE,5,3,2,"There are no better memories than making a <span style=""color: #9A14B2; font-weight: bold"">pasta:[OBJECT_A]</span> primavera or a <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span> from veggies you grew yourself.",5,1.0,1.0
1812,L1758394359,compsci,PostgreSQL,MySQL,Must have solid database programming experience (Experience with PostgreSQL and MySQL specifically is a plus.),1.0,1.0,0,0,5,NONE,5,3,2,"Must have solid database programming experience (Experience with <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> specifically is a plus.)",5,1.0,1.0
1741,D454385813,brands,Ferrari,BMW,"Cars like: Ferrari, Lamborghini, Porsche, BMW, and more!",1.0,1.0,0,0,5,NONE,5,3,2,"Cars like: <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>, Lamborghini, Porsche, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, and more!",5,1.0,1.0
343,O2435030121,compsci,JavaScript,Python,The choice to promote JavaScript will not make Python any harder to use in GNOME than it is today.,0.6645,1.0,0,0,5,NONE,5,3,2,"The choice to promote <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> will not make <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> any harder to use in GNOME than it is today.",5,0.7987,1.0
1505,E697610717,jbt,softball,baseball,Fastpitch softball is a much faster game than baseball.,1.0,1.0,5,0,0,BETTER,5,3,2,"Fastpitch <span style=""color: #9A14B2; font-weight: bold"">softball:[OBJECT_A]</span> is a much faster game than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",5,1.0,1.0
2041,S3074050696,brands,BMW,Honda,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.",1.0,1.0,0,0,5,NONE,5,3,2,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Ducati, Triumph and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.",5,1.0,1.0
746,F821976162,jbt,bread,steak,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.",1.0,0.5224,1,0,4,NONE,4,3,2,"Good house-made <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> diane.",5,0.80896,0.8
1051,J1514394452,brands,Honda,Ford,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",0.6749,1.0,0,4,1,WORSE,4,3,2,"I was deciding between that and the <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Civic 2.0 and in my opinion, the handling of the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> was better than the Civic 2.0.",5,0.80494,0.8
1577,T3130494602,jbt,soup,sandwich,"When it comes to losing weight, which is the better lunch choice: soup or a sandwich?",1.0,1.0,0,0,5,NONE,5,3,2,"When it comes to losing weight, which is the better lunch choice: <span style=""color: #9A14B2; font-weight: bold"">soup:[OBJECT_A]</span> or a <span style=""color: #6CB219; font-weight: bold"">sandwich:[OBJECT_B]</span>?",5,1.0,1.0
382,B326634777,compsci,iOS,Apple TV,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,1.0,1.0,2,0,4,NONE,4,4,2,"Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> 8 will make it much easier for users to broadcast to their host's <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span>.",6,1.0,0.6666666666666666
