id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
M1941541803,jbt,football,volleyball,"Others who'll be inducted at the Tigers football game with Miami on Sept. 17, include PGA Tour player Charles Warren, ex-volleyball star Cindy Stern-DeMartino, longtime Clemson team physician Dr. Byron Harder and former Clemson administrator Ken Vickery.",0.6679,1.0,1,0,4,NONE,4,3,2,"Others who'll be inducted at the Tigers <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> game with Miami on Sept. 17, include PGA Tour player Charles Warren, ex-<span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> star Cindy Stern-DeMartino, longtime Clemson team physician Dr. Byron Harder and former Clemson administrator Ken Vickery.",5,0.80074,0.8
F819363724,jbt,harvard,stanford,"Going to a university like MIT ( or harvard, stanford, CalTech, Carnegie Mellon, etc...) better make you smarter and more educated.",1.0,1.0,0,0,5,NONE,5,3,2,"Going to a university like MIT ( or <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>, CalTech, Carnegie Mellon, etc...) better make you smarter and more educated.",5,1.0,1.0
G1052672872,jbt,stanford,mit,"I don't know about engineering, but I'd be surprised if IIT produces better entrepreneurs than mit and stanford.",1.0,1.0,0,0,5,NONE,5,3,2,"I don't know about engineering, but I'd be surprised if IIT produces better entrepreneurs than <span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>.",5,1.0,1.0
S3049822050,jbt,google,itunes,We have also just released updates to the Solid Joys app on itunes and google Play .,1.0,1.0,0,0,5,NONE,5,3,2,"We have also just released updates to the Solid Joys app on <span style=""color: #9A14B2; font-weight: bold"">itunes:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> Play .",5,1.0,1.0
E590957111,jbt,harvard,cornell,"Docter continued her solid play in Saturday's home defeat of cornell, leading harvard with 13 kills.",0.6769,1.0,1,2,2,WORSE,2,3,2,"Docter continued her solid play in Saturday's home defeat of <span style=""color: #9A14B2; font-weight: bold"">cornell:[OBJECT_A]</span>, leading <span style=""color: #6CB219; font-weight: bold"">harvard:[OBJECT_B]</span> with 13 kills.",5,0.80614,0.4
T3260046480,jbt,pizza,steak,"You may choose steak or stroganoff, pizza or pastrami, each will taste better with this wine.",1.0,1.0,0,0,5,NONE,5,3,2,"You may choose <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> or stroganoff, <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> or pastrami, each will taste better with this wine.",5,1.0,1.0
L1768113845,jbt,basketball,hockey,My hockey team was worse than my basketball team.,1.0,1.0,0,5,0,WORSE,5,3,2,"My <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> team was worse than my <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> team.",5,1.0,1.0
E596211407,jbt,google,amazon,Do I think google will score better than amazon?,0.6571,1.0,1,0,4,NONE,4,3,2,"Do I think <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> will score better than <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>?",5,0.79426,0.8
K1632109689,jbt,basketball,tennis,"like today's basketball players,tennis players football players, hockey players are better than yesteryears players.",1.0,1.0,0,0,5,NONE,5,3,2,"like today's <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> players,<span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> players football players, hockey players are better than yesteryears players.",5,1.0,1.0
K1721846819,jbt,california,missouri,"missouri, Washington, Oregon, california Cotter family",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, Washington, Oregon, <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> Cotter family",5,1.0,1.0
S3105555056,jbt,wii,ds,"Whatever the ds can do , wii can do better, right?",0.6848,1.0,0,4,1,WORSE,4,3,2,"Whatever the <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> can do , <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span> can do better, right?",5,0.81088,0.8
S3008463927,jbt,tennis,volleyball,"volleyball, soccer, tennis etc.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span>, soccer, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> etc.",5,1.0,1.0
K1726792514,jbt,metal,aluminum,Molten metal is better explained as aluminum,1.0,0.5263,4,0,1,BETTER,4,3,2,"Molten <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> is better explained as <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span>",5,0.81052,0.8
T3277556276,jbt,facebook,youtube,youtube and facebook will load faster.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span> will load faster.",5,1.0,1.0
O2423470749,jbt,ds,ps2,"The breeding of the Okami concept with the ds hardware has resulted in a game with very different strengths and weaknesses than the ps2 original -- sometimes for better, and sometimes for worse.",0.6957,1.0,2,0,3,NONE,3,3,2,"The breeding of the Okami concept with the <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> hardware has resulted in a game with very different strengths and weaknesses than the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> original -- sometimes for better, and sometimes for worse.",5,0.81742,0.6
D440802912,jbt,california,missouri,"california, Georgia (2) , missouri,",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Georgia (2) , <span style=""color: #6CB219; font-weight: bold"">missouri:[OBJECT_B]</span>,",5,1.0,1.0
L1785436877,jbt,stone,concrete,Natural stone pool coping has a superior advantage over pre-cast concrete and tile.,0.6957,1.0,4,0,1,BETTER,4,3,2,"Natural <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> pool coping has a superior advantage over pre-cast <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> and tile.",5,0.81742,0.8
N2161865280,jbt,bread,steak,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",1.0,1.0,0,0,5,NONE,5,3,2,"...serrated <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> knives with solid flat handles.",5,1.0,1.0
A117762915,jbt,soup,pizza,"About 3 times a week I make a nicer lunch, homemade pizza, soup, something like that.",1.0,1.0,0,0,5,NONE,5,3,2,"About 3 times a week I make a nicer lunch, homemade <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span>, something like that.",5,1.0,1.0
A60460718,jbt,harvard,mit,2. harvard vs. mit,1.0,1.0,0,0,5,NONE,5,3,2,"2. <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> vs. <span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>",5,1.0,1.0
N2126529245,jbt,google,youtube,"safer on youtube, but the google Play lists (you also work for each of languages.",0.6751,1.0,3,0,2,BETTER,3,3,2,"safer on <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, but the <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> Play lists (you also work for each of languages.",5,0.8050600000000001,0.6
K1743241335,jbt,psp,ps2,"Most psp - ps2 ports that I've seen haven't been too good, the best being Syphon Filter: Dark Mirror, and even that one is considered inferior to the original.",1.0,0.5455,1,0,4,NONE,4,3,2,"Most <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> ports that I've seen haven't been too good, the best being Syphon Filter: Dark Mirror, and even that one is considered inferior to the original.",5,0.8182,0.8
D476752244,jbt,tea,chocolate,chocolate tea...??,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">chocolate:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>...??",5,1.0,1.0
O2323361383,jbt,iphone,ipod,Superior ipod? and iphone?,1.0,1.0,0,0,5,NONE,5,3,2,"Superior <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span>? and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>?",5,1.0,1.0
Q2762201522,jbt,ds,ps2,"The Wii is selling faster than the ps2, the ds, or anything else that came before it.",1.0,1.0,0,0,5,NONE,5,3,2,"The Wii is selling faster than the <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span>, the <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>, or anything else that came before it.",5,1.0,1.0
P2461523327,jbt,stone,timber,"The design, by Rositch Hemphill Architects, is classic with a contemporary twist, where stone turrets uite with solid timber beams.",1.0,1.0,0,0,5,NONE,5,3,2,"The design, by Rositch Hemphill Architects, is classic with a contemporary twist, where <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> turrets uite with solid <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span> beams.",5,1.0,1.0
R2922607746,jbt,basketball,tennis,"To make things worse, the mother schedules her daughter to take tennis, basketball, volleyball, etc....thus over-scheduling the child.",1.0,1.0,0,0,5,NONE,5,3,2,"To make things worse, the mother schedules her daughter to take <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>, volleyball, etc....thus over-scheduling the child.",5,1.0,1.0
F849919378,jbt,harvard,princeton,"harvard, Yale, princeton &c... these schools of Theology were the solid supporters of science.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, Yale, <span style=""color: #6CB219; font-weight: bold"">princeton:[OBJECT_B]</span> &c... these schools of Theology were the solid supporters of science.",5,1.0,1.0
S3018814801,jbt,youtube,hulu,Watching high-definition TV series on cable VOD is a better experience than using hulu or youtube.,1.0,1.0,0,0,5,NONE,5,3,2,"Watching high-definition TV series on cable VOD is a better experience than using <span style=""color: #9A14B2; font-weight: bold"">hulu:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>.",5,1.0,1.0
I1329664494,jbt,football,lacrosse,"I play football, basketball, and am trying to get better at lacrosse.",1.0,1.0,0,0,5,NONE,5,3,2,"I play <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, basketball, and am trying to get better at <span style=""color: #6CB219; font-weight: bold"">lacrosse:[OBJECT_B]</span>.",5,1.0,1.0
I1295607907,jbt,baseball,tennis,"In tennis, it seems to me it is easier to be selective as a hitter than it is in baseball.",1.0,0.5051,4,0,1,BETTER,4,3,2,"In <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span>, it seems to me it is easier to be selective as a hitter than it is in <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",5,0.80204,0.8
N2155340473,jbt,beer,soda,"Select a cooler to keep white wine, soda and beer chilled while enjoying outdoor activities.",1.0,1.0,0,0,5,NONE,5,3,2,"Select a cooler to keep white wine, <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span> chilled while enjoying outdoor activities.",5,1.0,1.0
L1893728152,jbt,phone,ipod,One decent Android device/phone $300 Or One ipod touch 4g (64 GB) $300,1.0,1.0,0,0,5,NONE,5,3,2,"One decent Android device/<span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> $300 Or One <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> touch 4g (64 GB) $300",5,1.0,1.0
I1348967899,jbt,plastic,cardboard,Is it easier to use a cardboard or plastic applicator?,1.0,1.0,0,0,5,NONE,5,3,2,"Is it easier to use a <span style=""color: #9A14B2; font-weight: bold"">cardboard:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> applicator?",5,1.0,1.0
T3211880668,jbt,baseball,golf,"Would it be easier to hit a thrown baseball, or a thrown golf ball?",1.0,1.0,0,0,5,NONE,5,3,2,"Would it be easier to hit a thrown <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, or a thrown <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span> ball?",5,1.0,1.0
N2120277466,jbt,rubber,cement,rubber cement --works better on non-porous surfaces than most other glues do.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span> --works better on non-porous surfaces than most other glues do.",5,1.0,1.0
I1351601616,jbt,plastic,cement,"I soldered a #22 solid wire to each of the battery holder pins, then glued the holder to the DS1287 case using model airplane plastic cement.",1.0,1.0,0,0,5,NONE,5,3,2,"I soldered a #22 solid wire to each of the battery holder pins, then glued the holder to the DS1287 case using model airplane <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>.",5,1.0,1.0
T3260252605,jbt,plastic,cardboard,You may find using a plastic applicator easier than a cardboard one.,1.0,1.0,5,0,0,BETTER,5,3,2,"You may find using a <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> applicator easier than a <span style=""color: #6CB219; font-weight: bold"">cardboard:[OBJECT_B]</span> one.",5,1.0,1.0
L1798919013,jbt,california,michigan,"New York, california, Florida and michigan all have better track records and are working towards getting better themselves.",1.0,1.0,0,0,5,NONE,5,3,2,"New York, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Florida and <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> all have better track records and are working towards getting better themselves.",5,1.0,1.0
P2536410812,jbt,milk,juice,"The kids' drinks on offer were fruit juice, water, milk or a 'fruity cooler' - which is a decent Belvoir cordial and water served 'over ice'; I like this.",1.0,1.0,0,0,5,NONE,5,3,2,"The kids' drinks on offer were fruit <span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span>, water, <span style=""color: #6CB219; font-weight: bold"">milk:[OBJECT_B]</span> or a 'fruity cooler' - which is a decent Belvoir cordial and water served 'over ice'; I like this.",5,1.0,1.0
C361540699,jbt,hockey,lacrosse,"As I got older, I tried field hockey again and the ball went faster,"" said Parker, who also plays lacrosse.",1.0,1.0,0,0,5,NONE,5,3,2,"As I got older, I tried field <span style=color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> again and the ball went faster,"" said Parker, who also plays <span style=""color: #6CB219; font-weight: bold"">lacrosse:[OBJECT_B]</span>.",5,1.0,1.0
R2903578631,jbt,concrete,timber,timber or concrete crib.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">timber:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> crib.",5,1.0,1.0
P2454536684,jbt,georgia,carolina,"The culture around college sports in North carolina and georgia is different -- not better or worse, just different.",1.0,1.0,0,0,5,NONE,5,3,2,"The culture around college sports in North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> is different -- not better or worse, just different.",5,1.0,1.0
