id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
M2068011329,brands,Toyota,BMW,"Rather than take a sporty approach, and build a true rear-wheel drive competitor to the BMW 3-Series and Mercedes-Benz 190E sedans, Lexus took a much softer and safer route, basing their entry-level ES, or ""Executive Sedan,"" on the very un-sporty front-wheel drive Toyota Camry.",0.6522,0.5385,3,0,2,BETTER,3,3,2,"Rather than take a sporty approach, and build a true rear-wheel drive competitor to the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> 3-Series and Mercedes-Benz 190E sedans, Lexus took a much softer and safer route, basing their entry-level ES, or ""Executive Sedan,"" on the very un-sporty front-wheel drive <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Camry.",5,0.60672,0.6
L1839003227,brands,Sony,Dell,"Not to be outdone by laptop rival Sony, Dell yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.",0.6496,1.0,0,0,5,NONE,5,3,2,"Not to be outdone by laptop rival <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.",5,0.78976,1.0
I1363784643,brands,Microsoft,Sony,It also didn't hurt my faith in Microsoft when Sony kept releasing a newer and uglier PS3 each time.,1.0,1.0,5,0,0,BETTER,5,3,2,"It also didn't hurt my faith in <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> when <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> kept releasing a newer and uglier PS3 each time.",5,1.0,1.0
J1529570643,brands,Microsoft,Apple,I wonder if Microsoft poached a UI designer from Apple to give Powerpoint this superior interface!,1.0,1.0,0,0,5,NONE,5,3,2,"I wonder if <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> poached a UI designer from <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> to give Powerpoint this superior interface!",5,1.0,1.0
S3000240658,compsci,Java,Ruby,Very Ruby/Java/C#-ish.,1.0,1.0,0,0,5,NONE,5,3,2,"Very <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/C#-ish.",5,1.0,1.0
G939726922,compsci,Ethernet,Bluetooth,High End Default MacBookPro CPU: i7 2.5G Memory: 8G Solid State Drive: 512G Screen Size: Screen Res: 2200x1600 Video: NVIDIA GeForce GT 650M (1G) + Intel 4000 720p Camera: yes Ethernet Port: yes - adaptr DVD Writer: yes - external/portable Bluetooth: yes Cost $2907 Note in this config you have half (1G) the video memory of the W520,1.0,1.0,0,0,5,NONE,5,3,2,"High End Default MacBookPro CPU: i7 2.5G Memory: 8G Solid State Drive: 512G Screen Size: Screen Res: 2200x1600 Video: NVIDIA GeForce GT 650M (1G) + Intel 4000 720p Camera: yes <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> Port: yes - adaptr DVD Writer: yes - external/portable <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span>: yes Cost $2907 Note in this config you have half (1G) the video memory of the W520",5,1.0,1.0
J1501788807,compsci,Python,Perl,I've found that the tools based on Perl and Python to be much slower under Windows than K9.,1.0,1.0,0,0,5,NONE,5,3,2,"I've found that the tools based on <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> to be much slower under Windows than K9.",5,1.0,1.0
I1302339063,compsci,Java,Groovy,"In the case of the Groovy test at step 2, we reused the original Java test name, but it would have been better renamed to something more meaningful for a specification such as OwnerPetSpec .",1.0,1.0,0,0,5,NONE,5,3,2,"In the case of the <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> test at step 2, we reused the original <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> test name, but it would have been better renamed to something more meaningful for a specification such as OwnerPetSpec .",5,1.0,1.0
L1754498759,brands,Honda,BMW,"Much nicer than a Miata or a Honda S2000, or a BMW Z4.",1.0,1.0,0,0,5,NONE,5,3,2,"Much nicer than a Miata or a <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> S2000, or a <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> Z4.",5,1.0,1.0
B231874680,brands,Apple,Amazon,"Amazon is, I think, in a better position (how much better, I don't know) to compete directly with Apple.",0.6424,0.5039,3,0,2,BETTER,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> is, I think, in a better position (how much better, I don't know) to compete directly with <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.",5,0.587,0.6
H1121287428,brands,Ford,Nissan,"If you're just looking for a tall vehicle with a decent amount of features and cargo space, check out the Nissan Murano , the Ford Explorer and the Honda Pilot .",0.6734,1.0,0,0,5,NONE,5,3,2,"If you're just looking for a tall vehicle with a decent amount of features and cargo space, check out the <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> Murano , the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Explorer and the Honda Pilot .",5,0.8040400000000001,1.0
L1895124577,compsci,Ruby,Perl,"one I know who's seen Ruby code argues that Perl is better -- but then,",1.0,1.0,0,5,0,WORSE,5,3,2,"one I know who's seen <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> code argues that <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> is better -- but then,",5,1.0,1.0
M1981997867,brands,Honda,BMW,People only believe your drive a BMW is because you are a wealthy individual who can afford a better car than a Honda Civic.,1.0,1.0,5,0,0,BETTER,5,3,2,"People only believe your drive a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> is because you are a wealthy individual who can afford a better car than a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> Civic.",5,1.0,1.0
D553481320,compsci,Perl,AWK,"DavidKorn For a few years after the release of Perl in 1987, AWK remained competitive simply because it had a smaller, faster implementation.",0.5126,0.5294,2,3,1,WORSE,3,4,2,"DavidKorn For a few years after the release of <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> in 1987, <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> remained competitive simply because it had a smaller, faster implementation.",6,0.5182,0.5
M2009319286,brands,Cadillac,Buick,Please Select BMW of Northwest Arkansas BMW of Tyler Cadillac OF BENTONVILLE Mercedes-Benz of Northwest Arkansas Superior Chevrolet Buick GMC of Siloam Springs Superior Chevrolet Conway Superior Collision Conway Superior Collision Rogers Superior Conway Group Superior Dodge Chrysler Jeep Ram Superior Dodge Chrysler Jeep Ram of Northwest Arkansas Superior Ford Superior Ford Inc Superior Hyundai Superior Kia Superior Mazda Superior Mitsubishi Superior Nissan Superior Nissan of Conway Superior Pre-Owned Superstore,1.0,1.0,0,0,5,NONE,5,3,2,"Please Select BMW of Northwest Arkansas BMW of Tyler <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> OF BENTONVILLE Mercedes-Benz of Northwest Arkansas Superior Chevrolet <span style=""color: #6CB219; font-weight: bold"">Buick:[OBJECT_B]</span> GMC of Siloam Springs Superior Chevrolet Conway Superior Collision Conway Superior Collision Rogers Superior Conway Group Superior Dodge Chrysler Jeep Ram Superior Dodge Chrysler Jeep Ram of Northwest Arkansas Superior Ford Superior Ford Inc Superior Hyundai Superior Kia Superior Mazda Superior Mitsubishi Superior Nissan Superior Nissan of Conway Superior Pre-Owned Superstore",5,1.0,1.0
B326290804,compsci,Windows XP,Windows 8,"Apple iMac, MacBook Pro, Air all run Microsoft Windows, all versions from Windows XP to Windows 8. Apple and Microsoft are partners in bed, in fact, Microsoft Windows run best on a Apple iMac or MacBook better than any other PC.",0.6511,1.0,0,0,5,NONE,5,3,2,"Apple iMac, MacBook Pro, Air all run Microsoft Windows, all versions from <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>. Apple and Microsoft are partners in bed, in fact, Microsoft Windows run best on a Apple iMac or MacBook better than any other PC.",5,0.79066,1.0
B248507592,jbt,georgia,carolina,"And better yet, South carolina kept him away from georgia.",1.0,1.0,0,0,5,NONE,5,3,2,"And better yet, South <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> kept him away from <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>.",5,1.0,1.0
A147719990,brands,Nike,Adidas,"Adidas and Nike are waging a fight on several sporting fronts to make trainers and boots as light as possible, and those who wear them, faster.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> are waging a fight on several sporting fronts to make trainers and boots as light as possible, and those who wear them, faster.",5,1.0,1.0
R2922607953,jbt,forest,timber,"To make things worse, the Punan tribe's 22,000 hectares of traditional forest are now threatened by timber concessions.",0.6538,1.0,0,1,4,NONE,4,3,2,"To make things worse, the Punan tribe's 22,000 hectares of traditional <span style=""color: #9A14B2; font-weight: bold"">forest:[OBJECT_A]</span> are now threatened by <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span> concessions.",5,0.7922800000000001,0.8
H1229765190,brands,Nokia,Samsung,"In addition, having already previewed Samsung i7110, we have to admit that the Nokia ergonomics are a whole lot better.",1.0,1.0,0,5,0,WORSE,5,3,2,"In addition, having already previewed <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> i7110, we have to admit that the <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> ergonomics are a whole lot better.",5,1.0,1.0
R2899201572,compsci,Python,Lisp,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, Lisp, Perl, Python, Bash and tcsh scripting, to name just languages I got paid to program in).",0.6722,1.0,0,0,5,NONE,5,3,2,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span>, Perl, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, Bash and tcsh scripting, to name just languages I got paid to program in).",5,0.80332,1.0
N2232368140,compsci,Windows XP,Windows 8,"So,for those who're looking for a better software for this , i would like to share about Best USB Antivirus Software - the Smadav 9.3  that I've personally tried on my Windows 7  & Windows 8 laptops as well as on another desktop pc running Windows XP , and found to be worth keep them active as long as a good alternative comes .",0.6385,1.0,0,0,5,NONE,5,3,2,"So,for those who're looking for a better software for this , i would like to share about Best USB Antivirus Software - the Smadav 9.3  that I've personally tried on my Windows 7  & <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> laptops as well as on another desktop pc running <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> , and found to be worth keep them active as long as a good alternative comes .",5,0.7830999999999999,1.0
D396656579,jbt,georgia,oregon,"but I think that georgia, WVU, oregon, LSU, and Alabama are all easily better than them.",1.0,1.0,0,0,5,NONE,5,3,2,"but I think that <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, WVU, <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>, LSU, and Alabama are all easily better than them.",5,1.0,1.0
L1805222158,brands,Nikon,Leica,"Nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what Leica produces and for even better price.",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> produces and for even better price.",5,1.0,1.0
O2393947188,brands,Google,Intel,"The Acer 11.6"" LED HD Intel® Dual-Core 2GB SDRAM/16GB SSD Google Chromebook blends solid performance with the Chrome operating system.",1.0,1.0,0,0,5,NONE,5,3,2,"The Acer 11.6"" LED HD <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>® Dual-Core 2GB SDRAM/16GB SSD <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Chromebook blends solid performance with the Chrome operating system.",5,1.0,1.0
I1388625571,jbt,facebook,youtube,"I think nothing is worse on Twitter, facebook, youtube or blogs than being one-directional.",1.0,1.0,0,0,5,NONE,5,3,2,"I think nothing is worse on Twitter, <span style=""color: #9A14B2; font-weight: bold"">facebook:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span> or blogs than being one-directional.",5,1.0,1.0
L1892507093,brands,Toyota,BMW,"One can argue that Toyota comes up with better names than, say BMW - ""Avalon"", ""Tacoma"", ""Corrolla"" sound better than ""3.25"" or ""5.25"".",1.0,0.5242,4,0,1,BETTER,4,3,2,"One can argue that <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> comes up with better names than, say <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> - ""Avalon"", ""Tacoma"", ""Corrolla"" sound better than ""3.25"" or ""5.25"".",5,0.80968,0.8
O2270037495,compsci,Java,Python,So the standard (C)Python is not necessarily slower than Java or C#.,0.6672,0.5021,1,1,3,NONE,3,3,2,"So the standard (C)<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is not necessarily slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> or C#.",5,0.60116,0.6
K1736136081,compsci,Ruby,Python,"More thoroughly OO languages like Python and Ruby are inherently slower, these two in particular because they are interpreted.",1.0,1.0,0,0,5,NONE,5,3,2,"More thoroughly OO languages like <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> are inherently slower, these two in particular because they are interpreted.",5,1.0,1.0
O2325372391,jbt,laptop,iphone,"Sure enough, my daughter moved quickly from my hand-me-down laptop to her own (faster, newer) MacBook and iphone.",0.6643,1.0,0,4,1,WORSE,4,3,2,"Sure enough, my daughter moved quickly from my hand-me-down <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span> to her own (faster, newer) MacBook and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",5,0.7985800000000001,0.8
O2289575960,brands,Samsung,Toshiba,"SSDs are also not a large product category, but it seems that companies like Hitachi, Samsung and Toshiba are better prepared to expand in the growing market of flash-based storage solutions than Seagate.",1.0,1.0,0,0,5,NONE,5,3,2,"SSDs are also not a large product category, but it seems that companies like Hitachi, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> are better prepared to expand in the growing market of flash-based storage solutions than Seagate.",5,1.0,1.0
B256700912,jbt,rubber,cement,And I discovered rubber cement is easier to use than Scotch tape.,1.0,1.0,0,0,5,NONE,5,3,2,"And I discovered <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span> is easier to use than Scotch tape.",5,1.0,1.0
F824361931,brands,Google,Amazon,"Google, Ebay, and Amazon have done a decent job of infiltrating amongst the big guys.",0.6829999999999999,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Ebay, and <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> have done a decent job of infiltrating amongst the big guys.",5,0.8098,1.0
O2337108855,compsci,Oracle,MySQL,"Take Oracle and MySQL, too.",1.0,1.0,0,0,5,NONE,5,3,2,"Take <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>, too.",5,1.0,1.0
G1053661711,brands,Sony,Dell,"I don't know if Sony would be better than Dell, or any other make for that matter.",0.6637,0.5625,1,1,3,NONE,3,3,2,"I don't know if <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> would be better than <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, or any other make for that matter.",5,0.62322,0.6
I1279011583,compsci,Windows XP,Windows 8,In other words migrating from Windows XP or Windows 7 should be made easier by going the Windows 8 route.,0.3434,1.0,0,1,4,NONE,4,3,2,"In other words migrating from <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or Windows 7 should be made easier by going the <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> route.",5,0.60604,0.8
