id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
B298870042,Angiulo told me that Microsoft was working harder than ever with its hardware partners -- with Dell and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,Microsoft,Dell,NONE,0.8,X/PROPN/nsubj/> work/VERB/ROOT/^ with/ADP/prep/< Y/PROPN/pobj/<
R2848866556,"This is where Scala stops being a better Java, in the sense Groovy is, and becomes its own language.",Scala,Java,WORSE,1.0,X/PROPN/nsubj/> stop/VERB/ROOT/^ be/VERB/xcomp/< Y/PROPN/attr/<
R2848866556,"This is where Scala stops being a better Java, in the sense Groovy is, and becomes its own language.",Scala,Java,WORSE,1.0,X/PROPN/nsubj/> stop/VERB/ROOT/^ be/VERB/xcomp/< good/ADJ/amod/V Y/PROPN/attr/<
B333416454,a really nice phone and far better than ipod 3G.,phone,ipod,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
B333416454,a really nice phone and far better than ipod 3G.,phone,ipod,BETTER,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/pobj/<
B333416454,a really nice phone and far better than ipod 3G.,phone,ipod,BETTER,1.0,X/PROPN/ROOT/^ good/ADJ/conj/V Y/PROPN/pobj/<
S3002530523,Video: michigan not much better at policing abortion mills than pennsylvania,michigan,pennsylvania,WORSE,0.4,X/PROPN/ROOT/^ Y/PROPN/pobj/<
S3002530523,Video: michigan not much better at policing abortion mills than pennsylvania,michigan,pennsylvania,WORSE,0.4,X/PROPN/ROOT/^ good/ADJ/acomp/V Y/PROPN/pobj/<
L1903440718,One reviewer felt that Mitt Romney delivered a better performance than John F. kennedy against nixon.,kennedy,nixon,BETTER,0.6666666666666666,X/PROPN/ROOT/^ Y/PROPN/pobj/<
L1903440718,One reviewer felt that Mitt Romney delivered a better performance than John F. kennedy against nixon.,kennedy,nixon,BETTER,0.6666666666666666,X/PROPN/ROOT/^ against/ADP/prep/V Y/PROPN/pobj/<
B290846995,"And while it may sound petty, if I see an open position titled something like ""JavaScript Ninja"" or ""Kick-Ass Ruby Programmer,"" I immediately assume that the overall work experience would be, for lack of a better word, disappointing.",JavaScript,Ruby,NONE,1.0,X/PROPN/compound/> ninja/PROPN/ROOT/^ Y/PROPN/conj/<
B290846995,"And while it may sound petty, if I see an open position titled something like ""JavaScript Ninja"" or ""Kick-Ass Ruby Programmer,"" I immediately assume that the overall work experience would be, for lack of a better word, disappointing.",JavaScript,Ruby,NONE,1.0,X/PROPN/compound/> ninja/PROPN/ROOT/^ ass/PROPN/compound/V Y/PROPN/conj/<
O2366701208,"That is some high praise in the review..highest I have ever heard and lets face it....ALL of the Canon, Nikon, Sigma, (previous) Zeiss 50mm primes to date are mediocre if you are a pixel peeper.",Nikon,Sigma,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3038148398,"We couldn't have picked better partners than Duke, harvard, and stanford, and look forward to working with the editors.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3038148398,"We couldn't have picked better partners than Duke, harvard, and stanford, and look forward to working with the editors.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D424015599,"But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.",Apple,IBM,NONE,0.8,X/PROPN/compound/> designate/VERB/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
D424015599,"But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.",Apple,IBM,NONE,0.8,X/PROPN/compound/> designate/VERB/ROOT/^ on/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
E683456600,"Examples of solid wastes reduced include paper, cardboard, wood, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges.",cardboard,wood,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B264803442,"And it works with the Apple TV, which lets you better position your iOS device for motion sensing.",Apple TV,iOS,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/nmod/<
B264803442,"And it works with the Apple TV, which lets you better position your iOS device for motion sensing.",Apple TV,iOS,NONE,0.8,X/PROPN/ROOT/^ let/VERB/relcl/V Y/PROPN/nmod/<
B264803442,"And it works with the Apple TV, which lets you better position your iOS device for motion sensing.",Apple TV,iOS,NONE,0.8,X/PROPN/ROOT/^ your/ADJ/poss/V Y/PROPN/nmod/<
J1571966381,"Just like JDoe said Better tell the New York State Police, Georgia State Patrol, pennsylvania State Police, and South carolina Highway Patrol.",pennsylvania,carolina,NONE,1.0,X/PROPN/compound/> police/PROPN/ROOT/^ Y/PROPN/conj/<
J1571966381,"Just like JDoe said Better tell the New York State Police, Georgia State Patrol, pennsylvania State Police, and South carolina Highway Patrol.",pennsylvania,carolina,NONE,1.0,X/PROPN/compound/> police/PROPN/ROOT/^ south/PROPN/compound/V Y/PROPN/conj/<
R2913291255,"Today, Hewlett-Packard , Boeing and Intel are leading the declines.",Hewlett-Packard,Intel,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2913291255,"Today, Hewlett-Packard , Boeing and Intel are leading the declines.",Hewlett-Packard,Intel,NONE,1.0,X/PROPN/ROOT/^ boeing/PROPN/conj/V Y/PROPN/conj/<
O2344933820,tea tastes better with a dash of milk.,tea,milk,NONE,1.0,NOPATH
P2475593108,"The EPA rates the LR2 at 15/22 mpg, lower than the Mercedes-Benz GLK and Audi Q5, and pretty well off the mark set by the Volvo XC60--a vehicle that shares the LR2's architecture and powertrain, but one which comes in a front-drive model with less weight and therefore better efficiency.",Mercedes-Benz,Audi,NONE,1.0,X/PROPN/compound/> glk/PROPN/ROOT/^ Y/PROPN/conj/<
I1295552725,"Intel Z97 Motherboard Roundup with Asus, Biostar, Gigabyte and MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1295552725,"Intel Z97 Motherboard Roundup with Asus, Biostar, Gigabyte and MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/ROOT/^ biostar/PROPN/conj/V Y/PROPN/conj/<
K1724530882,MoBo: Asus Rampage Formula GPU: BFG GTX280OC CPU: Intel Q6600 RAM: Kingston KVR800 - 2GB CPU cooler/crossbow: Zalman HDD: WD caviar black 640 WD caviar 320 (IDE) PSU: PC Power & Cooling silencer 750 Case: Lian Li PC-A17,Intel,Kingston,NONE,1.0,X/PROPN/compound/> ram/PROPN/ROOT/^ Y/PROPN/appos/<
F805048914,"georgia Tech, virginia and Boston College shift depending on which program (football or hoops) is better.",georgia,virginia,NONE,1.0,X/PROPN/compound/> tech/PROPN/ROOT/^ Y/PROPN/appos/<
S3111441836,"What is worse, though, is that the world's most popular sites are the most popular searches too, including Facebook in number one, youtube in two, the BBC in six and amazon in seven, which is odd if you think about.",youtube,amazon,NONE,0.4,X/PROPN/ROOT/^ Y/PROPN/appos/<
S3111441836,"What is worse, though, is that the world's most popular sites are the most popular searches too, including Facebook in number one, youtube in two, the BBC in six and amazon in seven, which is odd if you think about.",youtube,amazon,NONE,0.4,X/PROPN/ROOT/^ in/ADP/prep/V Y/PROPN/appos/<
S3111441836,"What is worse, though, is that the world's most popular sites are the most popular searches too, including Facebook in number one, youtube in two, the BBC in six and amazon in seven, which is odd if you think about.",youtube,amazon,NONE,0.4,X/PROPN/ROOT/^ bbc/PROPN/appos/V Y/PROPN/appos/<
S3111441836,"What is worse, though, is that the world's most popular sites are the most popular searches too, including Facebook in number one, youtube in two, the BBC in six and amazon in seven, which is odd if you think about.",youtube,amazon,NONE,0.4,X/PROPN/ROOT/^ in/ADP/prep/V Y/PROPN/appos/<
A116435026,a bit like Eclipse or NetBeans does with java projects.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A116435026,a bit like Eclipse or NetBeans does with java projects.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
E635896160,Eclipse and NetBeans Integrated Development Environments,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E635896160,Eclipse and NetBeans Integrated Development Environments,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
M2042289751,Project Better Place and the Renault-Nissan Alliance   1.1.2,Renault,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
R2852498689,"This makes the interaction with the Neo4j graph database from PHP, .NET and other languages like Perl a lot easier.",PHP,Perl,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
R2852498689,"This makes the interaction with the Neo4j graph database from PHP, .NET and other languages like Perl a lot easier.",PHP,Perl,NONE,0.8,X/PROPN/ROOT/^ .net/PROPN/conj/V Y/PROPN/pobj/<
Q2717228805,"The Sony X-Series Walkman is a solid device with a sleek, utilitarian design and a unique, engaging interface; it's compatible with both Mac and Windows and supports podcasts from iTunes and videos from Amazon Unbox; it offers a plethora of features...",Sony,Amazon,NONE,1.0,NOPATH
L1892507093,"One can argue that Toyota comes up with better names than, say BMW - ""Avalon"", ""Tacoma"", ""Corrolla"" sound better than ""3.25"" or ""5.25"".",Toyota,BMW,BETTER,0.8,X/PROPN/nsubj/> come/VERB/ROOT/^ say/VERB/advcl/< Y/PROPN/dobj/<
O2348721845,"tennis, golf, basketball.",golf,basketball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1111398228,"If you don't consider those dealbreakers, the box is a decent choice for streaming amazon Instant Video, hulu, Netflix, and the like.",amazon,hulu,NONE,1.0,X/PROPN/compound/> video/PROPN/ROOT/^ Y/PROPN/npadvmod/<
P2442432972,"The compact Astak EZ Reader Pocket Pro e-book reader has a solid feature set, but it faces stiff competition from competing models by Amazon, Sony, and Barnes & Noble that offer better designs, improved navigation, and more features.",Amazon,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1428101866,I totally agree with your conclusion that Sony products are better off tham Apple products.,Sony,Apple,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ Y/PROPN/xcomp/<
J1428101866,I totally agree with your conclusion that Sony products are better off tham Apple products.,Sony,Apple,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ tham/NOUN/compound/V Y/PROPN/xcomp/<
E665217292,Evans will maintain offices in North carolina and pennsylvania to better serve the Eastern accounts.,carolina,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E665217292,Evans will maintain offices in North carolina and pennsylvania to better serve the Eastern accounts.,carolina,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
F760011854,"For that testing we used Windows XP, as it's proven a faster platform than Windows Vista.",Windows XP,Windows Vista,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F760011854,"For that testing we used Windows XP, as it's proven a faster platform than Windows Vista.",Windows XP,Windows Vista,BETTER,1.0,X/PROPN/ROOT/^ prove/VERB/advcl/V Y/PROPN/pobj/<
N2252022083,Some of us remember when the Blackhawks had a better golf team than hockey team.,golf,hockey,BETTER,0.8,X/ADJ/amod/> team/NOUN/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
G1052452885,I don't have these problems with Asus/Gigabyte products.,Asus,Gigabyte,NONE,1.0,NOPATH
H1148063360,"I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, Python, or even Bash) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too.",Python,Bash,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1148063360,"I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, Python, or even Bash) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too.",Python,Bash,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
H1148063360,"I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, Python, or even Bash) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too.",Python,Bash,NONE,1.0,X/PROPN/ROOT/^ even/ADV/advmod/V Y/PROPN/conj/<
M1943530521,"Otherwise, you could also learn web-programming using Java/JavaScript/PHP/MySQL/Ruby/etc.(it can be a bit easier, but not much easier... i only say easier because you don't need any additional DSP knowledge most of the time, but there's other things you learn instead that deal with a kind of network-based-event-processing), you'd still use Max/MSP development as a foundation.",JavaScript,Ruby,NONE,1.0,NOPATH
N2243612891,"Solid beige finish with ENJOY DRAFT beer & champagne Pact air cond.,pwr.",beer,champagne,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B209068923,"A lot of businesses have done better, and not just obviously creative businesses like Pixar, Amazon, IDEO, and Google.",Amazon,Google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B209068923,"A lot of businesses have done better, and not just obviously creative businesses like Pixar, Amazon, IDEO, and Google.",Amazon,Google,NONE,1.0,X/PROPN/ROOT/^ ideo/PROPN/conj/V Y/PROPN/conj/<
S3002265601,"- video acceleration based on the best api, say vdpau - CUDA and OpenCL support - performance on par (no worse than say 80%) of the commercial drivers",CUDA,OpenCL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3002265601,"- video acceleration based on the best api, say vdpau - CUDA and OpenCL support - performance on par (no worse than say 80%) of the commercial drivers",CUDA,OpenCL,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
C385234733,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
C385234733,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,NONE,0.6,X/PROPN/ROOT/^ for/ADP/prep/V Y/PROPN/pobj/<
C385234733,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,NONE,0.6,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/pobj/<
C385234733,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,NONE,0.6,X/PROPN/ROOT/^ move/VERB/conj/V Y/PROPN/pobj/<
P2512983718,"The headline: Tech Bellwethers Intel, IBM, Google Post Better-Than-Expected Earnings This Week.",Intel,Google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2512983718,"The headline: Tech Bellwethers Intel, IBM, Google Post Better-Than-Expected Earnings This Week.",Intel,Google,NONE,1.0,X/PROPN/ROOT/^ ibm/PROPN/conj/V Y/PROPN/conj/<
G1027238721,"I can buy all that but what I find harder to internalize is that the short list of winners quoted in the Times story about the report includes ""Amazon, Cisco Systems, Google, I.B.M., Microsoft, Oracle and a few competitors.""",Amazon,Microsoft,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1027238721,"I can buy all that but what I find harder to internalize is that the short list of winners quoted in the Times story about the report includes ""Amazon, Cisco Systems, Google, I.B.M., Microsoft, Oracle and a few competitors.""",Amazon,Microsoft,NONE,1.0,X/PROPN/ROOT/^ systems/PROPN/conj/V Y/PROPN/conj/<
F824602469,google makes youtube load faster,google,youtube,NONE,0.8,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dobj/<
D552571618,"@Dave M - when you suggest a Toyota Camry would drive better than a Ford Contour, what exactly did you mean?",Toyota,Ford,BETTER,0.6,X/PROPN/compound/> drive/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
K1583759975,"kennedy presented a better image than nixon in real life, too.",kennedy,nixon,BETTER,1.0,X/PROPN/nsubj/> present/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
K1612803251,Learning speed for Scala is faster than that of C++ or Java for same task.,Scala,Java,BETTER,1.0,NOPATH
J1436607472,"It's also a better way to communicate with computers; it has USB, but no Bluetooth or infra red.",USB,Bluetooth,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1436607472,"It's also a better way to communicate with computers; it has USB, but no Bluetooth or infra red.",USB,Bluetooth,NONE,0.8,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/conj/<
J1436607472,"It's also a better way to communicate with computers; it has USB, but no Bluetooth or infra red.",USB,Bluetooth,NONE,0.8,X/PROPN/ROOT/^ no/DET/det/V Y/PROPN/conj/<
F849919378,"harvard, Yale, princeton &c... these schools of Theology were the solid supporters of science.",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F849919378,"harvard, Yale, princeton &c... these schools of Theology were the solid supporters of science.",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ yale/PROPN/conj/V Y/PROPN/conj/<
N2120512371,Ruby IS easier to learn than PHP though.,Ruby,PHP,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ easy/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
H1155299001,I have several web sites where I have migrated from MySQL to SQLite and I couldn't be happier: it's faster with less CPU and memory footprint.,MySQL,SQLite,WORSE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
H1155299001,I have several web sites where I have migrated from MySQL to SQLite and I couldn't be happier: it's faster with less CPU and memory footprint.,MySQL,SQLite,WORSE,1.0,X/PROPN/ROOT/^ to/PART/prep/V Y/PROPN/pobj/<
H1076697132,"I figured that I'd go with something ""classic"" (Leica/Nikon/Canon) over a bessa because I do not need a lightmeter and I feel that the older cameras were just better built and more durable.",Leica,Nikon,NONE,0.8,NOPATH
S3092090743,"We've seen discounted Nissans under $10,000 and while the Toyota and Nissan (and Kia Rio, Hyundai Accent and Chevrolet Sonic) will cost more, they're not better.",Toyota,Chevrolet,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3092090743,"We've seen discounted Nissans under $10,000 and while the Toyota and Nissan (and Kia Rio, Hyundai Accent and Chevrolet Sonic) will cost more, they're not better.",Toyota,Chevrolet,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S3092090743,"We've seen discounted Nissans under $10,000 and while the Toyota and Nissan (and Kia Rio, Hyundai Accent and Chevrolet Sonic) will cost more, they're not better.",Toyota,Chevrolet,NONE,1.0,X/PROPN/ROOT/^ nissan/PROPN/conj/V Y/PROPN/conj/<
