id,caption,sentence,object_a,object_b,predicted,gold
E633973084,Contains JJR,"East carolina and Boise st are a harder game than Purdue, Illinois, Indiana, Kansa, Texas tech, california, Colorado, Kentucky, Rutgers, West Virginia, Maryland, virginia, and so on.",carolina,california,BETTER,NONE
H1129398390,Contains JJR,I get e-mails on my phone faster than when I'm sitting at my laptop.,phone,laptop,NONE,BETTER
J1445055949,Contains JJR,"It's easy to feel poorer right now, with the cost of bread, meat, and other food staples 50 percent higher than a year ago - meaning burgers instead of steak for some families and meals skipped altogether in other households.",bread,steak,BETTER,NONE
D440782812,Contains JJR,california door suppliers better wake up before this Ambiance company from North carolina take away all their business.,california,carolina,NONE,BETTER
M2012558937,Contains JJR,"Plus, unlike hockey or, worse, soccer, football and baseball allow for a lot of downtime.",hockey,football,BETTER,WORSE
B259320205,Contains JJR,"And I heard that the new MBA are coming with the Toshiba SSD (That is slower) and the Samsung SSD (that is much faster).... my question is, how do I know with one Im getting before I buy it !! because I don't want to spend all that money to get the best MBA and when I see I get the slower SSD....",Toshiba,Samsung,BETTER,WORSE
N2130852735,Contains JJR,Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,Samsung,Nokia,NONE,BETTER
S3066861203,Contains JJR,Well Suzanne took a spin on homemade pizza and made it even easier and faster by using french bread.,pizza,bread,BETTER,NONE
B226808438,Contains JJR,"Although the Ford CMax Hybrid gets better fuel economy, the Toyota Hybrid system has a reputation for working extremely well.",Ford,Toyota,BETTER,WORSE
T3164970367,Contains JJR,"While the Python source code browsing is only mediocre when compared with the Java support, the integrated debugging is very powerful.",Python,Java,NONE,BETTER
O2271427475,Contains JJR,"So, to me, Python isn't better or worse than Java.",Python,Java,BETTER,NONE
F824556825,Contains JJR,google+ is simply worse than facebook.,google,facebook,BETTER,WORSE
T3166388225,Contains JJR,"While this manipulation is all available in the standard JDK and is thus available to Java applications, Groovy is better suited for scripting needs like this.",Java,Groovy,NONE,WORSE
A129658048,Contains JJR,"According to the shootout , Ruby is 4-5x slower than Perl on average.",Ruby,Perl,BETTER,WORSE
A140050632,Contains JJR,"@Adam Smith, any parsing toolchain will be ok - e.g., Antlr with a Java backend, or (much better) any functional language with ADTs (SML, OCaml, Haskell, ...).",Java,Haskell,BETTER,WORSE
G1027673359,Contains JJR,"I can get a project from concept to completion in Java faster than in C, C++, C# (although that's damn close..), or Objective-C.",Java,Objective-C,NONE,BETTER
A152828369,Contains JJR,A faster speed of cut will rip through plywood and cut more steel to help you save time on projects.,plywood,steel,BETTER,NONE
Q2627704040,Contains JJR,The ps3 MOVE is just the wii with better graphics.,ps3,wii,NONE,BETTER
D495617313,Contains JJR,"Coca-Cola per say is not worse than any other type of cola, like Pepsi, or generic branded cola.",Coca-Cola,Pepsi,BETTER,NONE
H1219117644,Contains JJR,"I'm thinking about grabbing an Ethernet wireless bridge or even better, a wireless USB network adapter.",Ethernet,USB,NONE,WORSE
A40830734,Contains JJR,"1. Once again, I never said anything about fox being worse than cnn.",fox,cnn,BETTER,WORSE
M2047625883,Contains JJR,P.S.: I think Pepsi works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular Coca-Cola form) sometimes conflicts with the other flavors.,Pepsi,Coca-Cola,NONE,BETTER
J1447168187,Contains JJR,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,NONE,BETTER
M1939591105,Contains JJR,"Other models such as a Hyundai Matrix, a Nissan Note and an Opel Meriva have a better relationship between price and equipment, at least until the promotional discount Renaut communicate with the Renault Grand Modus .",Nissan,Renault,BETTER,NONE
I1380458069,Contains JJR,It has better security than Exchange and IBM is much more friendly to OSS projects than Microsoft.,IBM,Microsoft,NONE,BETTER
M1979661503,Contains JJR,pennsylvania earned her victory because she had to play harder for her two touch-downs than did michigan.,pennsylvania,michigan,NONE,BETTER
L1813335558,Contains JJR,Nokia Lumia 920 has the best screen - 2.4x faster than Samsung S3's screen and 5.4x faster than iPhone 5's screen (tested with Lagom test).,Nokia,Samsung,NONE,BETTER
G1039492527,Contains JJR,I'd better have more coffee and less beer!,coffee,beer,BETTER,NONE
D429085368,Contains JJR,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".",PHP,Perl,BETTER,WORSE
N2120542111,Contains JJR,"Ruby seem to be slower than Python or perl, but faster than",Ruby,Python,BETTER,WORSE
D507004933,Contains JJR,"Compared with the Mercedes-Benz C class, BMW 3 series and Audi A4, the Lexus ES sedan now offers more power (268 hp) and worse fuel economy (24 mpg combined) from its base engine.",Audi,Lexus,NONE,WORSE
B171666302,Contains JJR,"after tons of failures from Kingston (i know sandisk is better), i stick to Intel or Samsung only - data loss is worth more than a few hundred to me",Kingston,Intel,BETTER,WORSE
K1676248405,Contains JJR,Many processors can do Integer calculations much faster than similar Floating-point operations.,Integer,Floating-point,NONE,BETTER
L1813332889,Contains JJR,Nokia Lumia 620 Does Better than the Samsung Galaxy S3 in BenchMark Tests,Nokia,Samsung,NONE,BETTER
L1856543182,Contains JJR,Numerical Python with lots of loops is much slower than the equivalent C or Java code.,Python,Java,BETTER,WORSE
J1546754182,Contains JJR,Jeeeshh... Google is worse than Microsoft of the 90s.,Google,Microsoft,BETTER,WORSE
L1852608729,Contains JJR,"Now this last system used only a 1.8GHz Opteron 144 processor as opposed to the 2.0GHz Opteron 246 of the IBM systems, so the Intel compiler is actually faster at 1093/1162.",IBM,Intel,NONE,WORSE
T3217970025,Contains JJR,Xbox was better than ps2 but Xbox 360 is not better than ps3 by far.,ps2,ps3,BETTER,WORSE
E684926859,Contains JJR,"Except the system requirement of Mac Osx 10.6.7 and Intel-based Core Duo processor or better, it's impossible to import the AVCHD footages recorded from Sony Cybershot DSC-TX55/TX66/TX10/TX20/TX100v/TX200 to iMovie for smoothly editing without crashing problem and avoid rendering.",Intel,Sony,BETTER,NONE
B326365111,Contains JJR,Apple is only 50% better than Dell or HP?,Apple,Dell,BETTER,NONE
G966116799,Contains JJR,"How about they put the Ethernet port back on the notebook, they include more USB ports and a solid optical drive.",Ethernet,USB,BETTER,NONE
B231892910,Contains JJR,Amazon literally bulldozed upcoming competitors like Microsoft and Google by using its far superior product offerings and extensive networks.,Amazon,Google,NONE,BETTER
J1444905287,Contains JJR,Its easier to create a mediocre baseball movie than and mediocre basketball or football movie.,baseball,football,NONE,BETTER
S2962396197,Contains JJR,"Ultimately I decided on Scala as it provided an easier transition, was more mature, had greater community support, better interoperability with existing Java code, and a nicer syntax.",Scala,Java,BETTER,NONE
B318347641,Contains JJR,"Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,BETTER
H1234556387,Contains JJR,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.",Audi,Mercedes-Benz,NONE,BETTER
E559239142,Contains JJR,"Decent alternatives for you might include the Android-powered Samsung Galaxy 3 , the HTC Wildfire or indeed, if you can afford the step up, the Nokia C7 for a considerably superior Symbian^3 experience.",Samsung,Nokia,NONE,WORSE
H1193400328,Contains JJR,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",Intel,IBM,NONE,WORSE
J1501029538,Contains JJR,I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,MySQL,PostgreSQL,NONE,BETTER
S2974204258,Contains JJR,"Unlike the Leica 19mm, the Olympus has a very sweet C Zone - but it's no better than the Contax N's which - again - we see thoroughly trounced by the Nikon above.",Leica,Nikon,BETTER,WORSE
H1201331990,Contains JJR,"I'm getting excited because most people got the impression from testing that BMW wouldn't be any better than Renault/Red Bull/Williams/Toyota - and now it turns out they're miles ahead from that group, and even look slightly closer to McLaren/Ferrari than last year.",BMW,Toyota,BETTER,NONE
T3123181941,Contains JJR,"When compared to the Ford products we owned before, the Toyota vehicles have been a better experience for us.",Ford,Toyota,NONE,WORSE
R2824141006,Contains JJR,"This first place finish earned 32 points for harvard, contributing to a solid second day lead over princeton.",harvard,princeton,NONE,BETTER
T3184474294,Contains JJR,Windows 8 is technically superior to Windows 7. That's not the issue.,Windows 8,Windows 7,NONE,BETTER
I1327242487,Contains JJR,iOS is easier to play with plus Apple TV is better than Chrome (for now).,iOS,Apple TV,BETTER,NONE
L1769941943,Contains JJR,"My last PC had Windows 7 and I would use it from time to time until I realized Windows 8 was better, faster and had less problems.",Windows 7,Windows 8,NONE,WORSE
P2558204659,Contains JJR,The Mercedes-Benz E220 provides a solid option but it can't match the driving dynamics of the BMW or the style and interior luxury of the Audi.,Mercedes-Benz,Audi,NONE,WORSE
O2344171182,Contains JJR,tea is steeped in boiling water and is a superior alternative to lobster juice.,tea,juice,NONE,BETTER
M1996482688,Contains JJR,"PHP makes it a bit faster to code than, for instance Java however easier... i wouldn't say that.",PHP,Java,NONE,BETTER
S2973030164,Contains JJR,"Unless you are working experienced Python web developers, PHP is easier to get started with.",Python,PHP,NONE,WORSE
B212062184,Contains JJR,"(Also, Bash may not be the best language to do arithmetic-heavy operations in - something like Python might be a better choice)",Bash,Python,NONE,WORSE
T3176038075,Contains JJR,Why make it harder on yourself by using such an advanced language as Perl when you can have an easier and more successful time with PHP.,Perl,PHP,BETTER,WORSE
K1750717112,Contains JJR,"MrSeb writes ""In a twist that reinforces Valve's distaste for Windows 8, it turns out that the Source engine - the 3D engine that powers Half Life 2, Left 4 Dead, and Dota 2 - runs faster on Ubuntu 12.04 and OpenGL (315 fps) than Windows 7 and DirectX/Direct3D (270.6 fps); almost a 20% speed-up.",OpenGL,Direct3D,NONE,BETTER
I1243050773,Contains JJR,"In brief, Nokia will never win Motorola.",Nokia,Motorola,NONE,WORSE
L1753985145,Contains JJR,"Much as Dell occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence IBM by approaching other processor makers.",Dell,IBM,BETTER,NONE
T3184477389,Contains JJR,Windows 8 offers considerably faster startup than Windows 7 and out-performs it on several benchmarks.,Windows 8,Windows 7,NONE,BETTER
I1249520979,Contains JJR,"Indeed, it's hard to see how any modern-day car maker can support more than three truly distinctive brands -- a buzzy, ""what's new"" brand (Scion, Mini); a value-for-money, hassle-free-transportation brand (Toyota); and a distinctive ""aspirational"" brand for folks who just need something better than the other fellow's (Lexus, BMW).",Toyota,BMW,BETTER,NONE
B231963573,Contains JJR,"Amazon unveils faster, pricier Kindle Fires to take on Apple",Amazon,Apple,BETTER,NONE
M1941793477,Contains JJR,"Other than popularity and mass acceptance, what advantages does Java have over the technically far superior Lisp and Smalltalk?",Java,Lisp,NONE,BETTER
O2406723846,Contains JJR,"The Athlon II X4 630 completed our Sony Vegas 8.0 MPEG-2 rendering test in 4 minutes and 2 seconds, just over a minute faster than the Athlon II X4 620 but still noticeably slower than the Intel Core i5-750, which finished in 2 minutes and 55 seconds.",Sony,Intel,BETTER,WORSE
H1105864205,Contains JJR,"If you are a proficient Java programmer but are unfamiliar with Python or Tcl, you may find it easier to get going writing scripts with JavaScript or BeanShell than you will with Jython or Jacl, since there is less new ground to cover.",Python,JavaScript,BETTER,NONE
G998494601,Contains JJR,I actually think that cnn is worse than fox News.,cnn,fox,BETTER,WORSE
O2286015542,Contains JJR,spirits .................... $0.40 per ounce; sparkling wine and champagne $0.16 per ounce; other wine ..................$0.12 per ounce; cooler and cider ........... $0.08 per ounce; beer ....................... $0.04 per ounce.,champagne,beer,BETTER,NONE
