id,sentence,most_frequent_label,most_frequent_percentage,path
M1991176120,Peter Eilmes - Better Day (Sascha Braemer Nice Day Mix) amazon itunes 09.,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
M1991176120,Peter Eilmes - Better Day (Sascha Braemer Nice Day Mix) amazon itunes 09.,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^ 09/NUM/nummod/V
F833232195,"GREAT swimming, fishing, KAYAKING!",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/npadvmod/<
F833232195,"GREAT swimming, fishing, KAYAKING!",NONE,1.0,great/PROPN/compound/V X/PROPN/ROOT/^ Y/PROPN/npadvmod/<
F833232195,"GREAT swimming, fishing, KAYAKING!",NONE,1.0,X/PROPN/ROOT/^ kayaking/PROPN/npadvmod/V Y/PROPN/npadvmod/<
O2305311718,"stone, metal, solid wood, veneer.-Tabletop",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2305311718,"stone, metal, solid wood, veneer.-Tabletop",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< wood/NOUN/conj/V
E613598242,"Drink a lot of water, freshly squeezed juice and tea to help garcinia work even better.",NONE,1.0,X/PROPN/dep/> drink/VERB/ROOT/^ objectb/PROPN/dep/< Y/PROPN/conj/<
E613598242,"Drink a lot of water, freshly squeezed juice and tea to help garcinia work even better.",NONE,1.0,squeeze/VERB/amod/V X/PROPN/dep/> drink/VERB/ROOT/^ objectb/PROPN/dep/< Y/PROPN/conj/<
E613598242,"Drink a lot of water, freshly squeezed juice and tea to help garcinia work even better.",NONE,1.0,X/PROPN/dep/> and/CCONJ/cc/V drink/VERB/ROOT/^ objectb/PROPN/dep/< Y/PROPN/conj/<
N2243751737,"solid wood, with a rubber tube over cross bar.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/compound/<
N2243751737,"solid wood, with a rubber tube over cross bar.",NONE,1.0,solid/ADJ/amod/V X/PROPN/ROOT/^ Y/PROPN/compound/<
N2243751737,"solid wood, with a rubber tube over cross bar.",NONE,1.0,X/PROPN/ROOT/^ with/ADP/prep/V Y/PROPN/compound/<
N2228653470,"soccer, volleyball, and tennis.",NONE,1.0,X/PROPN/conj/> soccer/NOUN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/<
N2228653470,"soccer, volleyball, and tennis.",NONE,1.0,X/PROPN/conj/> and/CCONJ/cc/V soccer/NOUN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/<
L1791610943,"Netflix (NFLX), amazon Prime (AMZN) and hulu have made it easier than ever for people to get their video demands outside of cable and satellite providers.",NONE,1.0,X/PROPN/compound/> prime/PROPN/ROOT/^ Y/PROPN/conj/<
O2344172551,TEA/juice/soda,NONE,1.0,X/PROPN/nmod/> Y/PROPN/ROOT/^
O2344172551,TEA/juice/soda,NONE,1.0,X/PROPN/nmod/> tea/PROPN/nmod/V Y/PROPN/ROOT/^
B201493006,"All solid concrete and a heavy, metal door the color of pea soup.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/nsubj/<
B201493006,"All solid concrete and a heavy, metal door the color of pea soup.",NONE,1.0,all/DET/det/V X/PROPN/ROOT/^ Y/PROPN/nsubj/<
B201493006,"All solid concrete and a heavy, metal door the color of pea soup.",NONE,1.0,solid/ADJ/amod/V X/PROPN/ROOT/^ Y/PROPN/nsubj/<
B201493006,"All solid concrete and a heavy, metal door the color of pea soup.",NONE,1.0,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/nsubj/<
B201493006,"All solid concrete and a heavy, metal door the color of pea soup.",NONE,1.0,X/PROPN/ROOT/^ door/NOUN/conj/V Y/PROPN/nsubj/<
N2198958261,"Shopping for truck Parts, bus, Motorhome & RV Parts or any other commercial vehicle just got a whole lot easier.",NONE,1.0,X/PROPN/compound/> parts/PROPN/ROOT/^ Y/PROPN/conj/<
N2198958261,"Shopping for truck Parts, bus, Motorhome & RV Parts or any other commercial vehicle just got a whole lot easier.",NONE,1.0,X/PROPN/compound/> parts/PROPN/ROOT/^ Y/PROPN/conj/< motorhome/PROPN/conj/V
N2198958261,"Shopping for truck Parts, bus, Motorhome & RV Parts or any other commercial vehicle just got a whole lot easier.",NONE,1.0,X/PROPN/compound/> parts/PROPN/ROOT/^ Y/PROPN/conj/< or/CCONJ/cc/V
N2198958261,"Shopping for truck Parts, bus, Motorhome & RV Parts or any other commercial vehicle just got a whole lot easier.",NONE,1.0,X/PROPN/compound/> parts/PROPN/ROOT/^ Y/PROPN/conj/< vehicle/NOUN/conj/V
Q2624010996,The Procurement Division purchases and harvests southern yellow pine timber and our Sawmill Manufactures superior quality southern yellow pine lumber.,NONE,0.8,X/PROPN/conj/> purchase/NOUN/ROOT/^ objecta/PROPN/conj/< pine/NOUN/conj/< Y/PROPN/appos/<
Q2624010996,The Procurement Division purchases and harvests southern yellow pine timber and our Sawmill Manufactures superior quality southern yellow pine lumber.,NONE,0.8,pine/NOUN/compound/V X/PROPN/conj/> purchase/NOUN/ROOT/^ objecta/PROPN/conj/< pine/NOUN/conj/< Y/PROPN/appos/<
Q2624010996,The Procurement Division purchases and harvests southern yellow pine timber and our Sawmill Manufactures superior quality southern yellow pine lumber.,NONE,0.8,X/PROPN/conj/> and/CCONJ/cc/V purchase/NOUN/ROOT/^ objecta/PROPN/conj/< pine/NOUN/conj/< Y/PROPN/appos/<
Q2670913501,"There's Suns basketball and Coyotes hockey, and the downtown area has several solid restaurants and bars.",NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/<
Q2670913501,"There's Suns basketball and Coyotes hockey, and the downtown area has several solid restaurants and bars.",NONE,1.0,suns/PROPN/compound/V X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/<
Q2670913501,"There's Suns basketball and Coyotes hockey, and the downtown area has several solid restaurants and bars.",NONE,1.0,X/PROPN/attr/> and/CCONJ/cc/V be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/<
Q2670913501,"There's Suns basketball and Coyotes hockey, and the downtown area has several solid restaurants and bars.",NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< coyotes/PROPN/compound/V Y/PROPN/conj/<
P2497292762,The former owners had no soda or chocolate!! Old seats have seen better days!,NONE,1.0,X/PROPN/dobj/> have/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
P2497292762,The former owners had no soda or chocolate!! Old seats have seen better days!,NONE,1.0,no/DET/det/V X/PROPN/dobj/> have/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
P2497292762,The former owners had no soda or chocolate!! Old seats have seen better days!,NONE,1.0,X/PROPN/dobj/> or/CCONJ/cc/V have/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
B253764471,And harvard is a better school than princeton.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ school/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
S3008458039,"volleyball has helped me to see players in basketball better, and I have a better idea of what's happening.''",BETTER,0.4,X/PROPN/nsubj/> help/VERB/ROOT/^ see/VERB/xcomp/< player/NOUN/dobj/< in/ADP/prep/< Y/PROPN/pobj/<
E664902760,"Evaluation of Better Jobs, Better Care: Frontline Supervisor Survey, 2005-2007 [Iowa, North carolina, Oregon, pennsylvania, Vermont] (ICPSR 23000)",NONE,1.0,X/PROPN/conj/> iowa/PROPN/ROOT/^ objecta/PROPN/conj/< oregon/PROPN/conj/< Y/PROPN/conj/<
E664902760,"Evaluation of Better Jobs, Better Care: Frontline Supervisor Survey, 2005-2007 [Iowa, North carolina, Oregon, pennsylvania, Vermont] (ICPSR 23000)",NONE,1.0,north/PROPN/compound/V X/PROPN/conj/> iowa/PROPN/ROOT/^ objecta/PROPN/conj/< oregon/PROPN/conj/< Y/PROPN/conj/<
E664902760,"Evaluation of Better Jobs, Better Care: Frontline Supervisor Survey, 2005-2007 [Iowa, North carolina, Oregon, pennsylvania, Vermont] (ICPSR 23000)",NONE,1.0,X/PROPN/conj/> iowa/PROPN/ROOT/^ objecta/PROPN/conj/< oregon/PROPN/conj/< Y/PROPN/conj/< vermont/PROPN/conj/V
D461049071,"cement, asphalt, wood and concrete.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D461049071,"cement, asphalt, wood and concrete.",NONE,1.0,X/PROPN/ROOT/^ asphalt/NOUN/conj/V Y/PROPN/conj/<
D461049071,"cement, asphalt, wood and concrete.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< and/CCONJ/cc/V
D461049071,"cement, asphalt, wood and concrete.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< concrete/NOUN/conj/V
A49255096,"$20....suv...minivan?""",NONE,1.0,X/NOUN/nmod/> Y/PROPN/ROOT/^
A49255096,"$20....suv...minivan?""",NONE,1.0,X/NOUN/nmod/> .../PUNCT/punct/V Y/PROPN/ROOT/^
D440885670,"california, missouri (From",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
D440885670,"california, missouri (From",NONE,1.0,X/PROPN/ROOT/^ from/ADP/prep/V Y/PROPN/appos/<
O2305298937,stone is harder than metal.,NONE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ hard/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
G1014061707,"I am now tempted to buy a 2010 jeep Patriot, the only suv I can find with a manual transmission 4 cyl and decent fuel economy.",NONE,1.0,X/PROPN/compound/> patriot/PROPN/ROOT/^ Y/PROPN/appos/<
G1014061707,"I am now tempted to buy a 2010 jeep Patriot, the only suv I can find with a manual transmission 4 cyl and decent fuel economy.",NONE,1.0,X/PROPN/compound/> patriot/PROPN/ROOT/^ the/DET/det/V Y/PROPN/appos/<
G1014061707,"I am now tempted to buy a 2010 jeep Patriot, the only suv I can find with a manual transmission 4 cyl and decent fuel economy.",NONE,1.0,X/PROPN/compound/> patriot/PROPN/ROOT/^ only/ADJ/amod/V Y/PROPN/appos/<
G1014061707,"I am now tempted to buy a 2010 jeep Patriot, the only suv I can find with a manual transmission 4 cyl and decent fuel economy.",NONE,1.0,X/PROPN/compound/> patriot/PROPN/ROOT/^ Y/PROPN/appos/< find/VERB/relcl/V
A145581008,Add soda or juice.,NONE,1.0,X/PROPN/dobj/> add/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
A145581008,Add soda or juice.,NONE,1.0,X/PROPN/dobj/> or/CCONJ/cc/V add/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/npadvmod/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,NONE,0.8,fruit/NOUN/compound/V X/PROPN/ROOT/^ Y/PROPN/npadvmod/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,NONE,0.8,X/PROPN/ROOT/^ be/VERB/advcl/V Y/PROPN/npadvmod/<
K1616511483,Lemon juice clabbers milk slower so it works better.,WORSE,0.4,X/PROPN/nsubj/> clabber/VERB/ROOT/^ slower/ADV/advmod/< Y/PROPN/advmod/<
K1616511483,Lemon juice clabbers milk slower so it works better.,WORSE,0.4,lemon/PROPN/compound/V X/PROPN/nsubj/> clabber/VERB/ROOT/^ slower/ADV/advmod/< Y/PROPN/advmod/<
D494459880,"cnn, at this point you're no better than fox News.",WORSE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< news/PROPN/pobj/< Y/PROPN/compound/<
F849870468,"harvard has the overall better record, owns first place and has already beaten princeton this season.",BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ own/VERB/conj/< beat/VERB/conj/< Y/PROPN/dobj/<
O2348708104,tennis Badminton volleyball,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
O2348708104,tennis Badminton volleyball,NONE,1.0,X/PROPN/compound/> badminton/PROPN/compound/V Y/PROPN/ROOT/^
F805048914,"georgia Tech, virginia and Boston College shift depending on which program (football or hoops) is better.",NONE,1.0,X/PROPN/compound/> tech/PROPN/ROOT/^ Y/PROPN/conj/<
F805048914,"georgia Tech, virginia and Boston College shift depending on which program (football or hoops) is better.",NONE,1.0,X/PROPN/compound/> tech/PROPN/ROOT/^ Y/PROPN/conj/< and/CCONJ/cc/V
F805048914,"georgia Tech, virginia and Boston College shift depending on which program (football or hoops) is better.",NONE,1.0,X/PROPN/compound/> tech/PROPN/ROOT/^ Y/PROPN/conj/< college/PROPN/conj/V
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,X/PROPN/dobj/> have/VERB/ROOT/^ have/VERB/conj/< Y/PROPN/dobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,decent/ADJ/amod/V X/PROPN/dobj/> have/VERB/ROOT/^ have/VERB/conj/< Y/PROPN/dobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,french/PROPN/compound/V X/PROPN/dobj/> have/VERB/ROOT/^ have/VERB/conj/< Y/PROPN/dobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,X/PROPN/dobj/> and/CCONJ/cc/V have/VERB/ROOT/^ have/VERB/conj/< Y/PROPN/dobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,X/PROPN/dobj/> christchurch/PROPN/conj/V have/VERB/ROOT/^ have/VERB/conj/< Y/PROPN/dobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,NONE,1.0,X/PROPN/dobj/> have/VERB/ROOT/^ have/VERB/conj/< beer/NOUN/compound/V Y/PROPN/dobj/<
E696296872,Far better to go w/ a content provider like espn/fox/NBC/CBS/other.,NONE,1.0,X/PROPN/nmod/> other/ADJ/ROOT/^ Y/PROPN/nmod/<
L1914151109,"On our prelaunch firmware, the app selection was decent: Netflix, amazon Instant, hulu Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",NONE,1.0,X/PROPN/compound/> instant/PROPN/ROOT/^ Y/PROPN/conj/<
L1914151109,"On our prelaunch firmware, the app selection was decent: Netflix, amazon Instant, hulu Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",NONE,1.0,X/PROPN/compound/> instant/PROPN/ROOT/^ Y/PROPN/conj/< plus/PROPN/cc/V
L1914151109,"On our prelaunch firmware, the app selection was decent: Netflix, amazon Instant, hulu Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",NONE,1.0,X/PROPN/compound/> instant/PROPN/ROOT/^ Y/PROPN/conj/< nfl/PROPN/conj/V
K1719200172,"minivan, suv, sedan...whatever.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1719200172,"minivan, suv, sedan...whatever.",NONE,1.0,X/PROPN/ROOT/^ .../PUNCT/punct/V Y/PROPN/conj/<
K1719200172,"minivan, suv, sedan...whatever.",NONE,1.0,X/PROPN/ROOT/^ whatev/ADJ/appos/V Y/PROPN/conj/<
K1719200172,"minivan, suv, sedan...whatever.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< sedan/NOUN/appos/V
K1719198996,minivan Pickup Sedan suv,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
K1719198996,minivan Pickup Sedan suv,NONE,1.0,X/PROPN/compound/> sedan/PROPN/compound/V Y/PROPN/ROOT/^
O2291817377,"Stanford, harvard, mit).",NONE,1.0,X/PROPN/conj/> stanford/PROPN/ROOT/^ objecta/PROPN/conj/< Y/PROPN/appos/<
L1768720010,My husband has made beer for years (they just keep getting better!) and cow's milk kefir.,NONE,0.8,X/PROPN/dobj/> make/VERB/ROOT/^ kefir/NOUN/conj/< Y/PROPN/compound/<
H1200241358,I'm enjoying the cooler weather this weekend: made chicken noodle soup and fresh bread.,NONE,1.0,X/PROPN/dobj/> make/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
H1200241358,I'm enjoying the cooler weather this weekend: made chicken noodle soup and fresh bread.,NONE,1.0,chicken/NOUN/compound/V X/PROPN/dobj/> make/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
H1200241358,I'm enjoying the cooler weather this weekend: made chicken noodle soup and fresh bread.,NONE,1.0,noodle/NOUN/compound/V X/PROPN/dobj/> make/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
H1200241358,I'm enjoying the cooler weather this weekend: made chicken noodle soup and fresh bread.,NONE,1.0,X/PROPN/dobj/> and/CCONJ/cc/V make/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
H1200241358,I'm enjoying the cooler weather this weekend: made chicken noodle soup and fresh bread.,NONE,1.0,X/PROPN/dobj/> make/VERB/ROOT/^ objectb/PROPN/dobj/< fresh/ADJ/amod/V Y/PROPN/conj/<
G956019411,hockey is a far better sport then basketball IMO.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
G956019411,hockey is a far better sport then basketball IMO.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/< imo/ADV/advmod/V
D461048955,cement and wood patio??,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D461048955,cement and wood patio??,NONE,1.0,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/conj/<
D461048955,cement and wood patio??,NONE,1.0,X/PROPN/ROOT/^ patio/ADV/conj/V Y/PROPN/conj/<
A39781799,1) Is softball or baseball the better game?,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ objectb/PROPN/nsubj/< Y/PROPN/conj/<
A39781799,1) Is softball or baseball the better game?,NONE,1.0,X/PROPN/nsubj/> or/CCONJ/cc/V be/VERB/ROOT/^ objectb/PROPN/nsubj/< Y/PROPN/conj/<
N2229802153,soda or fruit juice?,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2229802153,soda or fruit juice?,NONE,1.0,X/PROPN/ROOT/^ or/CCONJ/cc/V Y/PROPN/conj/<
N2229802153,soda or fruit juice?,NONE,1.0,X/PROPN/ROOT/^ fruit/NOUN/compound/V Y/PROPN/conj/<
M2047794509,"psp, Nintendo ds, Wii",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2047794509,"psp, Nintendo ds, Wii",NONE,1.0,X/PROPN/ROOT/^ wii/PROPN/appos/V Y/PROPN/conj/<
M2047794509,"psp, Nintendo ds, Wii",NONE,1.0,X/PROPN/ROOT/^ nintendo/PROPN/compound/V Y/PROPN/conj/<
F849896929,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",BETTER,1.0,X/PROPN/nsubj/> shoot/VERB/ROOT/^ outrebound/VERB/advcl/< Y/PROPN/dobj/<
F849896929,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",BETTER,1.0,X/PROPN/nsubj/> shoot/VERB/ROOT/^ outrebound/VERB/advcl/< Y/PROPN/dobj/< 36/NUM/appos/V
P2501601025,The gamecube has superior texturing abilities than the ps2.,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ ability/NOUN/dobj/< than/ADP/prep/< Y/PROPN/pobj/<
P2501601025,The gamecube has superior texturing abilities than the ps2.,BETTER,1.0,the/DET/det/V X/PROPN/nsubj/> have/VERB/ROOT/^ ability/NOUN/dobj/< than/ADP/prep/< Y/PROPN/pobj/<
P2501601025,The gamecube has superior texturing abilities than the ps2.,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ ability/NOUN/dobj/< than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
Q2670634417,"There's something about it that feels much faster than my (admittedly out of date) mobile phone, and it feels significantly faster than my laptop or desktop.",BETTER,0.8,X/PROPN/compound/> phone/NOUN/ROOT/^ feel/VERB/conj/< faster/ADV/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
E669926307,even Super gamecube would have been better than wii.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
E669926307,even Super gamecube would have been better than wii.,BETTER,1.0,even/ADV/advmod/V X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
E669926307,even Super gamecube would have been better than wii.,BETTER,1.0,super/PROPN/compound/V X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
M2004675200,playstation 2/Xbox/gamecube Era - Brute Force,NONE,1.0,X/PROPN/nmod/> force/PROPN/ROOT/^ Y/PROPN/compound/<
M2004675200,playstation 2/Xbox/gamecube Era - Brute Force,NONE,1.0,X/PROPN/nmod/> 2/xbox/NUM/nummod/V force/PROPN/ROOT/^ Y/PROPN/compound/<
F821464109,Good fishing and swimming.,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F821464109,Good fishing and swimming.,NONE,1.0,good/PROPN/compound/V X/PROPN/ROOT/^ Y/PROPN/conj/<
F821464109,Good fishing and swimming.,NONE,1.0,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/conj/<
D446889569,"Cannonball baseball softball Rubber Weighted Ball Throw against a solid wall, such as concrete or brick.",NONE,1.0,X/PROPN/compound/> ball/PROPN/ROOT/^ Y/PROPN/compound/<
S2964316598,"Undefeated missouri jumped ahead of michigan State by winning 51-28 at Vanderbilt, and the Commodores are a better team than Iowa in my estimation.",BETTER,0.8,X/PROPN/nsubj/> jump/VERB/ROOT/^ ahead/ADV/advmod/< of/ADP/prep/< state/PROPN/pobj/< Y/PROPN/compound/<
E617349028,"ds, psp, Wii, PS2.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E617349028,"ds, psp, Wii, PS2.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< wii/PROPN/conj/V
O2345968306,Ted kennedy would have been a much better president than reagan or Carter.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ president/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
O2345968306,Ted kennedy would have been a much better president than reagan or Carter.,BETTER,1.0,ted/PROPN/compound/V X/PROPN/nsubj/> be/VERB/ROOT/^ president/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
O2345968306,Ted kennedy would have been a much better president than reagan or Carter.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ president/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/< or/CCONJ/cc/V
O2345968306,Ted kennedy would have been a much better president than reagan or Carter.,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ president/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/< carter/PROPN/conj/V
L1806328923,nixon Ike...who in retrospect appear better than kennedy.,BETTER,1.0,X/PROPN/compound/> ike/PROPN/ROOT/^ appear/VERB/relcl/< good/ADJ/oprd/< than/ADP/prep/< Y/PROPN/pobj/<
A156225064,"A football is easier for a cameraman to follow, while hockey is a guessing game.",BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/advcl/< Y/PROPN/nsubj/<
D439686952,"cafe Olympic, a small restaurant in Nagasaki, Japan, is better known as 'Parfait Heaven'.",NONE,1.0,X/PROPN/compound/> olympic/PROPN/ROOT/^ Y/PROPN/appos/<
D439686952,"cafe Olympic, a small restaurant in Nagasaki, Japan, is better known as 'Parfait Heaven'.",NONE,1.0,X/PROPN/compound/> olympic/PROPN/ROOT/^ small/ADJ/amod/V Y/PROPN/appos/<
D439686952,"cafe Olympic, a small restaurant in Nagasaki, Japan, is better known as 'Parfait Heaven'.",NONE,1.0,X/PROPN/compound/> olympic/PROPN/ROOT/^ Y/PROPN/appos/< in/ADP/prep/V
L1813953627,No.-Material: metal -Material Details: aluminum..-Solid Wood... read more,NONE,1.0,X/PROPN/compound/> details/PROPN/ROOT/^ Y/PROPN/appos/<
